x,y,z,t
2.072999954223633,6.828999996185303,15.305000305175781,1776885834.276
2.072999954223633,6.828999996185303,15.305000305175781,1776885834.29
2.072999954223633,6.828999996185303,15.305000305175781,1776885834.316
2.072999954223633,6.828999996185303,15.305000305175781,1776885834.33
-41.88999938964844,-23.292999267578125,-7.683000087738037,1776885834.356
-7.072999954223633,1.8289999961853027,-1.2799999713897705,1776885835.276
-7.072999954223633,1.8289999961853027,-1.2799999713897705,1776885835.29
-7.072999954223633,1.8289999961853027,-1.2799999713897705,1776885835.317
-7.01200008392334,-3.5980000495910645,-5.427000045776367,1776885835.33
5.671000003814697,0.7319999933242798,-3.5980000495910645,1776885835.356
