x,y,z,t
-2754.0,-2346.0,-970.0,1776886004.234
-1854.0,-2701.0,-1540.0,1776886004.736
-1099.0,-2576.0,-1413.0,1776886005.242
-1177.0,-2506.0,-1195.0,1776886005.745
-1157.0,-2479.0,-1205.0,1776886006.234
-1137.0,-2541.0,-1485.0,1776886006.736
-1762.0,-2991.0,-1180.0,1776886007.234
-4062.0,-3571.0,-1108.0,1776886007.756
-5869.0,-3024.0,-6418.0,1776886008.255
-3022.0,-4851.0,-3893.0,1776886008.754
-3119.0,-4909.0,-3540.0,1776886009.262
-3332.0,-4724.0,-3010.0,1776886009.76
-5139.0,-4021.0,-1883.0,1776886010.255
-8819.0,-4324.0,-5300.0,1776886010.754
-9774.0,-7434.0,-10348.0,1776886011.28
-5147.0,-14011.0,-14590.0,1776886011.78
-1514.0,-13839.0,-13373.0,1776886012.274
-1602.0,-14376.0,-13020.0,1776886012.781
-1859.0,-15001.0,-12780.0,1776886013.274
-1819.0,-14909.0,-12840.0,1776886013.78
1056.0,-12214.0,-5633.0,1776886014.274
-1219.0,-9049.0,-828.0,1776886014.774
-10889.0,-964.0,-1270.0,1776886015.281
-11544.0,-696.0,-3848.0,1776886015.78
-11679.0,-789.0,-3808.0,1776886016.274
-11549.0,-701.0,-3765.0,1776886016.781
-11669.0,-1764.0,-3690.0,1776886017.274
-10589.0,-5246.0,-3545.0,1776886017.794
-8162.0,-8531.0,-3680.0,1776886018.274
-4924.0,-10486.0,-4148.0,1776886018.782
-784.0,-11579.0,-4710.0,1776886019.3
2821.0,-10974.0,-5225.0,1776886019.776
7266.0,-8326.0,-5775.0,1776886020.294
8856.0,-6511.0,-5725.0,1776886020.794
8561.0,-6814.0,-5828.0,1776886021.3
8743.0,-6651.0,-5873.0,1776886021.794
8721.0,-6609.0,-5755.0,1776886022.302
8018.0,-6701.0,-3148.0,1776886022.794
5151.0,-7091.0,912.0,1776886023.297
2036.0,-10206.0,-220.0,1776886023.801
1861.0,-10486.0,-720.0,1776886024.306
1133.0,-10549.0,-798.0,1776886024.794
-1509.0,-10749.0,-378.0,1776886025.297
-1462.0,-10856.0,-93.0,1776886025.795
-1177.0,-10984.0,-175.0,1776886026.294
-1787.0,-10871.0,-485.0,1776886026.817
-662.0,-9861.0,-8683.0,1776886027.321
3218.0,-7654.0,-8833.0,1776886027.814
3648.0,-7956.0,-8545.0,1776886028.314
3478.0,-7829.0,-8893.0,1776886028.816
5318.0,-5934.0,-8305.0,1776886029.314
5228.0,-5831.0,-8123.0,1776886029.817
5628.0,-6271.0,-7398.0,1776886030.316
4991.0,-6886.0,-7363.0,1776886030.816
5228.0,-6246.0,-7530.0,1776886031.315
5223.0,-6194.0,-7348.0,1776886031.815
7868.0,-4744.0,-1945.0,1776886032.315
7151.0,-3459.0,3222.0,1776886032.818
5441.0,-2654.0,4060.0,1776886033.335
5498.0,-2604.0,4255.0,1776886033.815
5436.0,-2679.0,4590.0,1776886034.336
5296.0,-3111.0,4902.0,1776886034.841
4931.0,-3581.0,4417.0,1776886035.34
2611.0,-4744.0,4197.0,1776886035.855
78.0,-5421.0,4575.0,1776886036.355
-237.0,-5319.0,4677.0,1776886036.855
-184.0,-5226.0,4387.0,1776886037.341
-82.0,-5016.0,3765.0,1776886037.835
-1582.0,-4969.0,2060.0,1776886038.337
-1884.0,-6844.0,2652.0,1776886038.855
-2174.0,-7271.0,3275.0,1776886039.363
-2189.0,-7204.0,2352.0,1776886039.861
-2082.0,-7209.0,2397.0,1776886040.362
-2489.0,-7491.0,3117.0,1776886040.855
-2572.0,-7849.0,1550.0,1776886041.355
-2202.0,-4821.0,-3053.0,1776886041.856
-3147.0,-5456.0,-1058.0,1776886042.356
-4014.0,-5509.0,-593.0,1776886042.856
-5037.0,-5426.0,-303.0,1776886043.38
-3399.0,-5896.0,-1618.0,1776886043.857
-3162.0,-1116.0,-3843.0,1776886044.381
-3042.0,-881.0,-4435.0,1776886044.881
-3512.0,-789.0,-5270.0,1776886045.377
-3622.0,-1194.0,-4805.0,1776886045.881
-3502.0,-2259.0,-3923.0,1776886046.376
-2897.0,-2799.0,-3715.0,1776886046.875
-2537.0,-2276.0,-3970.0,1776886047.377
-1777.0,-1359.0,-3735.0,1776886047.895
-1907.0,-1666.0,-3180.0,1776886048.401
-1127.0,-2584.0,-7450.0,1776886048.896
-764.0,-2306.0,-8663.0,1776886049.395
-764.0,-2599.0,-8735.0,1776886049.895
-662.0,-3111.0,-8005.0,1776886050.399
823.0,-1574.0,-7240.0,1776886050.896
811.0,-919.0,-7598.0,1776886051.415
1386.0,-266.0,-7848.0,1776886051.895
1701.0,-719.0,-8480.0,1776886052.416
7993.0,-2889.0,-8443.0,1776886052.896
9083.0,-2399.0,-1245.0,1776886053.416
8031.0,-1774.0,682.0,1776886053.915
7776.0,-2146.0,1152.0,1776886054.416
6938.0,-2761.0,1305.0,1776886054.915
6278.0,-4554.0,1020.0,1776886055.415
3983.0,-7116.0,912.0,1776886055.921
713.0,-8341.0,1362.0,1776886056.415
-1917.0,-7234.0,1515.0,1776886057.441
-1932.0,-7459.0,1182.0,1776886057.924
-2149.0,-7599.0,1295.0,1776886058.415
-2029.0,-7459.0,1187.0,1776886058.936
-1364.0,-6321.0,1225.0,1776886059.441
-1734.0,-5466.0,1555.0,1776886059.937
-1564.0,-5104.0,1652.0,1776886060.442
-1487.0,-5451.0,1790.0,1776886060.935
-1539.0,-5646.0,1760.0,1776886061.436
1271.0,-5339.0,1980.0,1776886061.94
2786.0,-4699.0,1970.0,1776886062.445
4386.0,-2566.0,2015.0,1776886062.935
5271.0,-481.0,2295.0,1776886063.442
5203.0,-396.0,2225.0,1776886063.937
5533.0,-529.0,2207.0,1776886064.436
5571.0,-579.0,2320.0,1776886064.935
4738.0,-1446.0,2245.0,1776886065.456
4021.0,-2229.0,2265.0,1776886065.935
5251.0,-794.0,2132.0,1776886066.456
5316.0,-911.0,2260.0,1776886067.456
4951.0,-871.0,2187.0,1776886067.955
4821.0,-1384.0,2172.0,1776886068.455
4331.0,-2604.0,2060.0,1776886068.956
4996.0,-1881.0,2075.0,1776886069.458
4728.0,-1754.0,2117.0,1776886069.981
4758.0,-1814.0,2045.0,1776886070.483
4971.0,-2179.0,2005.0,1776886070.983
4196.0,-2121.0,2515.0,1776886071.476
2941.0,-1871.0,2545.0,1776886071.975
3013.0,-1854.0,2535.0,1776886072.481
2848.0,-2306.0,2437.0,1776886072.976
2408.0,-3049.0,2565.0,1776886073.476
936.0,-3961.0,2457.0,1776886073.977
46.0,-4816.0,2275.0,1776886074.481
36.0,-3606.0,2545.0,1776886074.976
6.0,-3704.0,2467.0,1776886075.496
-62.0,-3489.0,2515.0,1776886075.976
-207.0,-3806.0,2462.0,1776886076.498
-677.0,-4356.0,2485.0,1776886077.002
-2722.0,-3634.0,2117.0,1776886078.002
-3874.0,-2244.0,2137.0,1776886078.496
-3657.0,-1149.0,2045.0,1776886079.003
-3584.0,-1184.0,2050.0,1776886079.496
-3812.0,-1369.0,2112.0,1776886080.001
-4257.0,-1446.0,2010.0,1776886080.516
-3907.0,1538.0,1840.0,1776886081.496
-3054.0,2328.0,1810.0,1776886082.016
-1869.0,3256.0,1897.0,1776886082.522
-1927.0,3208.0,1872.0,1776886083.016
-2004.0,3363.0,1902.0,1776886083.521
-3269.0,2696.0,2202.0,1776886084.017
-5317.0,1866.0,2182.0,1776886084.523
-5749.0,2051.0,2142.0,1776886085.022
-6059.0,1963.0,2065.0,1776886085.524
-6474.0,1191.0,2075.0,1776886086.017
-6619.0,364.0,2207.0,1776886086.536
-6789.0,-804.0,2230.0,1776886087.016
-6562.0,-2804.0,1632.0,1776886087.537
-5759.0,-1609.0,1932.0,1776886088.036
-5612.0,-1516.0,1970.0,1776886088.536
-5837.0,-1549.0,720.0,1776886089.044
-7294.0,-256.0,432.0,1776886089.542
-7692.0,-139.0,215.0,1776886090.042
-7779.0,-31.0,587.0,1776886090.543
-8049.0,1138.0,265.0,1776886091.039
-7404.0,3423.0,-205.0,1776886091.562
-7564.0,3388.0,-413.0,1776886092.056
-8179.0,4166.0,-553.0,1776886092.562
-9402.0,5698.0,-5735.0,1776886093.056
-9439.0,5508.0,-6210.0,1776886093.564
-9517.0,5751.0,-6535.0,1776886094.056
-6834.0,3803.0,-7965.0,1776886095.056
-6892.0,3676.0,-8073.0,1776886095.576
-7274.0,2953.0,-8583.0,1776886096.056
-7719.0,926.0,-8270.0,1776886096.577
-7537.0,-1516.0,-7760.0,1776886097.076
-6494.0,-2106.0,-7780.0,1776886097.576
-6557.0,-1936.0,-8143.0,1776886098.082
-6567.0,-949.0,-9383.0,1776886098.578
-2029.0,854.0,-14383.0,1776886099.076
-32.0,1563.0,-13580.0,1776886099.602
-372.0,1323.0,-14065.0,1776886100.096
-682.0,1416.0,-14383.0,1776886100.596
-434.0,1596.0,-14050.0,1776886101.096
181.0,2383.0,-14090.0,1776886102.096
83.0,2173.0,-13995.0,1776886102.603
568.0,4291.0,-10755.0,1776886103.096
751.0,5341.0,-10000.0,1776886103.602
806.0,5386.0,-10198.0,1776886104.096
383.0,4566.0,-10603.0,1776886104.606
491.0,4161.0,-10570.0,1776886105.104
1251.0,5023.0,-10183.0,1776886105.602
1271.0,4971.0,-10188.0,1776886106.099
1028.0,4541.0,-10673.0,1776886106.616
4413.0,5816.0,-5898.0,1776886107.096
2688.0,7496.0,-2563.0,1776886107.616
3378.0,7706.0,-2608.0,1776886108.097
3178.0,7313.0,-3053.0,1776886108.617
3053.0,7148.0,-2965.0,1776886109.123
1788.0,7188.0,-888.0,1776886109.617
-382.0,9018.0,-40.0,1776886110.642
-1554.0,8588.0,-190.0,1776886111.642
-2619.0,8638.0,347.0,1776886112.143
-2309.0,8858.0,30.0,1776886112.642
-3239.0,7563.0,-308.0,1776886113.137
-4097.0,8218.0,230.0,1776886114.138
-4387.0,7041.0,-430.0,1776886115.137
-4364.0,7096.0,-290.0,1776886115.657
-4747.0,7266.0,-25.0,1776886116.163
-4509.0,7563.0,30.0,1776886116.664
-4092.0,7631.0,-368.0,1776886117.165
-4049.0,7641.0,-403.0,1776886117.659
-4194.0,8038.0,92.0,1776886118.177
-2014.0,8131.0,3065.0,1776886119.157
-2117.0,7623.0,-378.0,1776886119.684
-4562.0,6303.0,432.0,1776886120.177
-3152.0,8188.0,315.0,1776886121.177
-3259.0,7891.0,-163.0,1776886121.682
-3287.0,8028.0,422.0,1776886122.177
-1282.0,8203.0,-500.0,1776886123.18
-639.0,8306.0,2020.0,1776886123.678
-347.0,8456.0,2347.0,1776886124.178
-257.0,8976.0,2892.0,1776886124.697
-294.0,8838.0,2560.0,1776886125.199
-852.0,8076.0,2147.0,1776886125.705
-4097.0,7783.0,1702.0,1776886126.197
-4222.0,8251.0,1147.0,1776886126.697
-4139.0,8203.0,1035.0,1776886127.2
-4062.0,7818.0,575.0,1776886127.705
-4059.0,7861.0,627.0,1776886128.204
-4819.0,7753.0,1617.0,1776886128.697
-3714.0,8526.0,2682.0,1776886129.697
-3187.0,8568.0,3310.0,1776886130.719
2743.0,7291.0,-2073.0,1776886131.717
3518.0,6846.0,-3940.0,1776886132.217
3478.0,7001.0,-3500.0,1776886132.719
2908.0,9371.0,-5015.0,1776886133.217
2113.0,8751.0,-5465.0,1776886133.737
1343.0,9146.0,-10205.0,1776886134.217
-109.0,4381.0,-4540.0,1776886134.737
5168.0,91.0,-8898.0,1776886135.237
5246.0,711.0,-8928.0,1776886135.738
5266.0,1196.0,-9075.0,1776886136.243
5161.0,1246.0,-9078.0,1776886136.743
-417.0,5523.0,-4643.0,1776886137.246
-469.0,5048.0,-4618.0,1776886137.737
-299.0,6093.0,-4945.0,1776886138.244
553.0,5836.0,-4853.0,1776886138.737
1168.0,4956.0,-5020.0,1776886139.244
2616.0,4653.0,-5653.0,1776886139.738
4966.0,3946.0,-6525.0,1776886140.24
7198.0,2788.0,-6750.0,1776886140.757
6588.0,2598.0,-6760.0,1776886141.237
6128.0,2456.0,-6735.0,1776886141.737
6196.0,1478.0,-5690.0,1776886142.239
5993.0,-2659.0,740.0,1776886142.737
5551.0,-2884.0,285.0,1776886143.257
4836.0,-3459.0,-480.0,1776886143.759
4806.0,-3489.0,-205.0,1776886144.257
4593.0,-4269.0,1040.0,1776886144.757
3756.0,-5421.0,3927.0,1776886145.257
4061.0,-5519.0,3290.0,1776886145.759
3688.0,-6021.0,2570.0,1776886146.258
3833.0,-5831.0,3285.0,1776886146.777
3106.0,-6441.0,4030.0,1776886147.283
2981.0,-6214.0,3662.0,1776886147.777
2448.0,-6926.0,2990.0,1776886148.277
1261.0,-6854.0,3722.0,1776886148.783
1241.0,-6339.0,4525.0,1776886149.283
1441.0,-6014.0,5117.0,1776886149.78
1348.0,-6429.0,3977.0,1776886150.297
1288.0,-6491.0,3852.0,1776886150.8
616.0,-6154.0,4107.0,1776886151.298
-682.0,-3864.0,3892.0,1776886151.806
-557.0,-3914.0,4075.0,1776886152.298
-387.0,-4356.0,3127.0,1776886152.8
-542.0,-4826.0,2820.0,1776886153.297
-804.0,-5011.0,3290.0,1776886153.817
-1012.0,-5026.0,3810.0,1776886154.298
2786.0,-1271.0,3250.0,1776886154.799
3246.0,-1544.0,3000.0,1776886155.323
3328.0,-1531.0,3142.0,1776886155.823
2941.0,-1219.0,3877.0,1776886156.324
2893.0,-1164.0,3800.0,1776886156.818
3328.0,-1359.0,3152.0,1776886157.338
3358.0,-1496.0,3137.0,1776886157.818
2993.0,-1359.0,3740.0,1776886158.34
2801.0,-1231.0,3932.0,1776886158.838
3068.0,-1339.0,3305.0,1776886159.318
3363.0,-1496.0,2985.0,1776886159.838
3173.0,-1466.0,3382.0,1776886160.346
2883.0,-1229.0,3985.0,1776886160.846
2981.0,-1276.0,3707.0,1776886161.341
3231.0,-1549.0,3025.0,1776886161.858
3286.0,-1549.0,3192.0,1776886162.358
3003.0,-1224.0,3707.0,1776886162.858
2868.0,-1214.0,3845.0,1776886163.364
3218.0,-1384.0,3172.0,1776886163.858
3338.0,-1511.0,3142.0,1776886164.366
3188.0,-1404.0,3550.0,1776886164.864
2791.0,-1194.0,3932.0,1776886165.364
2946.0,-1471.0,3422.0,1776886165.869
2836.0,-2301.0,2922.0,1776886166.367
2606.0,-2071.0,3132.0,1776886166.879
2563.0,-974.0,3475.0,1776886167.378
2903.0,599.0,3015.0,1776886167.885
3463.0,1024.0,2080.0,1776886168.386
3663.0,1068.0,1882.0,1776886168.884
3933.0,296.0,3707.0,1776886169.385
5296.0,-1809.0,5105.0,1776886170.378
5698.0,-1779.0,5005.0,1776886170.879
5178.0,-1956.0,5795.0,1776886171.378
4308.0,-2189.0,6117.0,1776886171.899
2408.0,-1584.0,9790.0,1776886172.399
2593.0,-2901.0,10520.0,1776886172.907
2026.0,-3376.0,10482.0,1776886173.406
791.0,-3151.0,10242.0,1776886173.898
853.0,-3136.0,10345.0,1776886174.404
1526.0,-1881.0,11025.0,1776886174.899
63.0,-109.0,11835.0,1776886175.406
-847.0,-401.0,11080.0,1776886175.905
-1127.0,-486.0,10850.0,1776886176.405
-812.0,-554.0,11615.0,1776886176.907
-832.0,-906.0,12085.0,1776886177.419
-1404.0,-1229.0,11427.0,1776886177.918
-2112.0,-1599.0,10957.0,1776886178.398
-1937.0,-1189.0,11330.0,1776886178.898
-342.0,-159.0,12060.0,1776886179.418
1.0,-76.0,11780.0,1776886179.924
1066.0,-974.0,10887.0,1776886180.425
3308.0,-349.0,8652.0,1776886180.926
4738.0,1166.0,4245.0,1776886181.424
4646.0,1236.0,2897.0,1776886181.924
4211.0,876.0,3662.0,1776886182.419
4026.0,1308.0,3972.0,1776886182.925
3886.0,794.0,3207.0,1776886183.429
4206.0,-154.0,2402.0,1776886183.938
3058.0,-1491.0,2740.0,1776886184.438
2776.0,-1409.0,3480.0,1776886184.938
2826.0,-1344.0,3050.0,1776886185.418
3596.0,-821.0,2147.0,1776886185.919
3643.0,-851.0,2580.0,1776886186.438
3973.0,159.0,3490.0,1776886186.938
3818.0,144.0,3372.0,1776886187.439
3886.0,-309.0,2597.0,1776886187.944
3673.0,-759.0,2367.0,1776886188.459
3391.0,-739.0,3095.0,1776886188.959
3213.0,-616.0,3485.0,1776886189.439
4036.0,144.0,2830.0,1776886189.958
4341.0,81.0,2590.0,1776886190.466
4768.0,-959.0,4780.0,1776886190.961
4506.0,-1871.0,6177.0,1776886191.46
5078.0,-1461.0,5402.0,1776886191.958
5788.0,-1451.0,4825.0,1776886192.458
5053.0,-2131.0,5500.0,1776886192.979
4608.0,-1691.0,6152.0,1776886193.459
4283.0,-2106.0,5795.0,1776886193.958
3451.0,-2669.0,8850.0,1776886194.465
1453.0,-2521.0,10662.0,1776886194.979
-1912.0,-1096.0,9780.0,1776886195.458
-2439.0,-491.0,9997.0,1776886195.986
-1524.0,-461.0,10737.0,1776886196.479
-954.0,-514.0,10840.0,1776886197.006
223.0,-1999.0,10560.0,1776886197.499
2583.0,-2531.0,7815.0,1776886198.005
4443.0,-2481.0,4177.0,1776886198.499
5551.0,-1261.0,3065.0,1776886199.005
5276.0,-856.0,3990.0,1776886199.499
4603.0,-1349.0,4790.0,1776886199.999
1871.0,-4826.0,6515.0,1776886200.499
-1152.0,-5426.0,5232.0,1776886201.02
-2794.0,-3239.0,5520.0,1776886201.524
