front_left,front_right,rear_left,rear_right,t
8.0,-21.0,8.0,-21.0,1776886725.011
8.0,-21.0,8.0,-21.0,1776886725.047
8.0,-21.0,8.0,-21.0,1776886725.061
8.0,-21.0,8.0,-21.0,1776886725.071
8.0,-21.0,8.0,-21.0,1776886725.098
16.0,-21.0,16.0,-21.0,1776886725.519
16.0,-21.0,16.0,-21.0,1776886725.531
16.0,-21.0,16.0,-21.0,1776886725.551
16.0,-21.0,16.0,-21.0,1776886725.577
16.0,-21.0,16.0,-21.0,1776886725.591
19.0,-15.0,19.0,-15.0,1776886726.017
19.0,-15.0,19.0,-15.0,1776886726.031
17.0,-18.0,17.0,-18.0,1776886726.058
17.0,-18.0,17.0,-18.0,1776886726.071
17.0,-18.0,17.0,-18.0,1776886726.097
11.0,-13.0,11.0,-13.0,1776886726.517
11.0,-13.0,11.0,-13.0,1776886726.531
11.0,-13.0,11.0,-13.0,1776886726.558
11.0,-13.0,11.0,-13.0,1776886726.575
10.0,-9.0,10.0,-9.0,1776886726.592
4.0,-6.0,4.0,-6.0,1776886727.011
4.0,-6.0,4.0,-6.0,1776886727.039
4.0,-6.0,4.0,-6.0,1776886727.051
4.0,-4.0,4.0,-4.0,1776886727.077
4.0,-4.0,4.0,-4.0,1776886727.091
0.0,0.0,0.0,0.0,1776886727.527
0.0,0.0,0.0,0.0,1776886727.539
0.0,0.0,0.0,0.0,1776886727.551
0.0,0.0,0.0,0.0,1776886727.578
0.0,0.0,0.0,0.0,1776886727.591
0.0,0.0,0.0,0.0,1776886728.031
0.0,0.0,0.0,0.0,1776886728.057
0.0,0.0,0.0,0.0,1776886728.071
0.0,0.0,0.0,0.0,1776886728.098
0.0,0.0,0.0,0.0,1776886728.111
3.0,-5.0,3.0,-5.0,1776886728.511
3.0,-5.0,3.0,-5.0,1776886728.537
3.0,-5.0,3.0,-5.0,1776886728.551
3.0,-5.0,3.0,-5.0,1776886728.579
3.0,-5.0,3.0,-5.0,1776886728.592
13.0,-6.0,13.0,-6.0,1776886729.031
13.0,-6.0,13.0,-6.0,1776886729.057
17.0,-8.0,17.0,-8.0,1776886729.072
17.0,-8.0,17.0,-8.0,1776886729.098
17.0,-8.0,17.0,-8.0,1776886729.111
17.0,-8.0,17.0,-8.0,1776886729.532
17.0,-8.0,17.0,-8.0,1776886729.558
17.0,-8.0,17.0,-8.0,1776886729.571
17.0,-8.0,17.0,-8.0,1776886729.6
17.0,-8.0,17.0,-8.0,1776886729.611
14.0,3.0,14.0,3.0,1776886730.037
11.0,1.0,11.0,1.0,1776886730.051
11.0,1.0,11.0,1.0,1776886730.079
11.0,1.0,11.0,1.0,1776886730.1
11.0,1.0,11.0,1.0,1776886730.111
15.0,15.0,15.0,15.0,1776886730.544
15.0,15.0,15.0,15.0,1776886730.555
15.0,15.0,15.0,15.0,1776886730.571
24.0,24.0,24.0,24.0,1776886730.597
24.0,24.0,24.0,24.0,1776886730.613
55.0,55.0,55.0,55.0,1776886731.031
55.0,55.0,55.0,55.0,1776886731.057
55.0,55.0,55.0,55.0,1776886731.071
55.0,55.0,55.0,55.0,1776886731.099
55.0,55.0,55.0,55.0,1776886731.111
64.0,-64.0,64.0,-64.0,1776886731.543
64.0,-64.0,64.0,-64.0,1776886731.553
64.0,-64.0,64.0,-64.0,1776886731.579
64.0,-64.0,64.0,-64.0,1776886731.591
64.0,-64.0,64.0,-64.0,1776886731.617
40.0,-40.0,40.0,-40.0,1776886732.051
40.0,-40.0,40.0,-40.0,1776886732.077
30.0,-30.0,30.0,-30.0,1776886732.092
30.0,-30.0,30.0,-30.0,1776886732.118
30.0,-30.0,30.0,-30.0,1776886732.131
4.0,-2.0,4.0,-2.0,1776886732.551
4.0,-2.0,4.0,-2.0,1776886732.578
4.0,-2.0,4.0,-2.0,1776886732.591
4.0,-2.0,4.0,-2.0,1776886732.618
4.0,-2.0,4.0,-2.0,1776886732.631
11.0,-12.0,11.0,-12.0,1776886733.031
11.0,-12.0,11.0,-12.0,1776886733.059
14.0,-12.0,14.0,-12.0,1776886733.071
14.0,-12.0,14.0,-12.0,1776886733.097
14.0,-12.0,14.0,-12.0,1776886733.111
18.0,12.0,18.0,12.0,1776886733.552
18.0,12.0,18.0,12.0,1776886733.578
18.0,12.0,18.0,12.0,1776886733.591
18.0,12.0,18.0,12.0,1776886733.617
18.0,12.0,18.0,12.0,1776886733.631
21.0,19.0,21.0,19.0,1776886734.031
21.0,19.0,21.0,19.0,1776886734.057
28.0,25.0,28.0,25.0,1776886734.072
28.0,25.0,28.0,25.0,1776886734.098
28.0,25.0,28.0,25.0,1776886734.111
57.0,63.0,57.0,63.0,1776886734.558
57.0,63.0,57.0,63.0,1776886734.58
57.0,63.0,57.0,63.0,1776886734.591
57.0,63.0,57.0,63.0,1776886734.617
57.0,63.0,57.0,63.0,1776886734.632
85.0,91.0,85.0,91.0,1776886735.057
85.0,91.0,85.0,91.0,1776886735.071
85.0,91.0,85.0,91.0,1776886735.097
85.0,91.0,85.0,91.0,1776886735.111
85.0,91.0,85.0,91.0,1776886735.138
-51.0,55.0,-51.0,55.0,1776886735.551
-51.0,55.0,-51.0,55.0,1776886735.577
-51.0,55.0,-51.0,55.0,1776886735.591
-51.0,55.0,-51.0,55.0,1776886735.618
-51.0,55.0,-51.0,55.0,1776886735.631
-10.0,13.0,-10.0,13.0,1776886736.051
-10.0,13.0,-10.0,13.0,1776886736.078
-10.0,13.0,-10.0,13.0,1776886736.091
-10.0,13.0,-10.0,13.0,1776886736.111
-10.0,13.0,-10.0,13.0,1776886736.137
-5.0,2.0,-5.0,2.0,1776886736.551
-5.0,2.0,-5.0,2.0,1776886736.577
-5.0,2.0,-5.0,2.0,1776886736.592
-5.0,2.0,-5.0,2.0,1776886736.619
-5.0,2.0,-5.0,2.0,1776886736.631
-10.0,2.0,-10.0,2.0,1776886737.057
-10.0,2.0,-10.0,2.0,1776886737.072
-10.0,2.0,-10.0,2.0,1776886737.098
-10.0,2.0,-10.0,2.0,1776886737.111
-10.0,2.0,-10.0,2.0,1776886737.137
-11.0,0.0,-11.0,0.0,1776886737.557
-11.0,0.0,-11.0,0.0,1776886737.571
-11.0,0.0,-11.0,0.0,1776886737.598
-11.0,0.0,-11.0,0.0,1776886737.611
-11.0,0.0,-11.0,0.0,1776886737.638
-9.0,0.0,-9.0,0.0,1776886738.073
-7.0,0.0,-7.0,0.0,1776886738.099
-7.0,0.0,-7.0,0.0,1776886738.111
-7.0,0.0,-7.0,0.0,1776886738.137
-7.0,0.0,-7.0,0.0,1776886738.152
0.0,0.0,0.0,0.0,1776886738.577
0.0,0.0,0.0,0.0,1776886738.592
0.0,0.0,0.0,0.0,1776886738.612
0.0,0.0,0.0,0.0,1776886738.639
0.0,0.0,0.0,0.0,1776886738.651
1.0,2.0,1.0,2.0,1776886739.071
1.0,2.0,1.0,2.0,1776886739.1
1.0,2.0,1.0,2.0,1776886739.112
1.0,2.0,1.0,2.0,1776886739.138
9.0,10.0,9.0,10.0,1776886739.151
39.0,39.0,39.0,39.0,1776886739.572
39.0,39.0,39.0,39.0,1776886739.598
39.0,39.0,39.0,39.0,1776886739.612
39.0,39.0,39.0,39.0,1776886739.635
39.0,39.0,39.0,39.0,1776886739.651
55.0,56.0,55.0,56.0,1776886740.079
55.0,56.0,55.0,56.0,1776886740.092
55.0,56.0,55.0,56.0,1776886740.118
55.0,56.0,55.0,56.0,1776886740.131
55.0,56.0,55.0,56.0,1776886740.162
46.0,45.0,46.0,45.0,1776886740.572
46.0,45.0,46.0,45.0,1776886740.599
46.0,45.0,46.0,45.0,1776886740.611
37.0,36.0,37.0,36.0,1776886740.638
37.0,36.0,37.0,36.0,1776886740.659
9.0,8.0,9.0,8.0,1776886741.071
9.0,8.0,9.0,8.0,1776886741.105
9.0,8.0,9.0,8.0,1776886741.117
1.0,4.0,1.0,4.0,1776886741.132
1.0,4.0,1.0,4.0,1776886741.157
37.0,24.0,37.0,24.0,1776886741.578
37.0,24.0,37.0,24.0,1776886741.592
44.0,29.0,44.0,29.0,1776886741.617
44.0,29.0,44.0,29.0,1776886741.632
44.0,29.0,44.0,29.0,1776886741.658
47.0,40.0,47.0,40.0,1776886742.078
47.0,40.0,47.0,40.0,1776886742.092
47.0,40.0,47.0,40.0,1776886742.118
47.0,40.0,47.0,40.0,1776886742.132
47.0,40.0,47.0,40.0,1776886742.158
45.0,35.0,45.0,35.0,1776886742.579
45.0,35.0,45.0,35.0,1776886742.592
36.0,32.0,36.0,32.0,1776886742.617
36.0,32.0,36.0,32.0,1776886742.632
36.0,32.0,36.0,32.0,1776886742.657
3.0,10.0,3.0,10.0,1776886743.072
3.0,10.0,3.0,10.0,1776886743.098
0.0,1.0,0.0,1.0,1776886743.112
0.0,1.0,0.0,1.0,1776886743.138
0.0,1.0,0.0,1.0,1776886743.152
2.0,16.0,2.0,16.0,1776886743.579
2.0,16.0,2.0,16.0,1776886743.592
2.0,16.0,2.0,16.0,1776886743.612
2.0,16.0,2.0,16.0,1776886743.638
2.0,25.0,2.0,25.0,1776886743.652
2.0,41.0,2.0,41.0,1776886744.092
2.0,41.0,2.0,41.0,1776886744.12
2.0,41.0,2.0,41.0,1776886744.132
2.0,41.0,2.0,41.0,1776886744.159
2.0,41.0,2.0,41.0,1776886744.176
0.0,39.0,0.0,39.0,1776886744.592
0.0,39.0,0.0,39.0,1776886744.612
0.0,39.0,0.0,39.0,1776886744.638
0.0,39.0,0.0,39.0,1776886744.652
0.0,30.0,0.0,30.0,1776886744.678
0.0,6.0,0.0,6.0,1776886745.112
0.0,6.0,0.0,6.0,1776886745.137
5.0,5.0,5.0,5.0,1776886745.152
5.0,5.0,5.0,5.0,1776886745.172
5.0,5.0,5.0,5.0,1776886745.199
19.0,34.0,19.0,34.0,1776886745.592
19.0,34.0,19.0,34.0,1776886745.618
19.0,34.0,19.0,34.0,1776886745.632
19.0,34.0,19.0,34.0,1776886745.658
19.0,34.0,19.0,34.0,1776886745.672
19.0,73.0,19.0,73.0,1776886746.112
19.0,73.0,19.0,73.0,1776886746.138
19.0,73.0,19.0,73.0,1776886746.152
19.0,73.0,19.0,73.0,1776886746.178
19.0,84.0,19.0,84.0,1776886746.192
4.0,103.0,4.0,103.0,1776886746.632
4.0,103.0,4.0,103.0,1776886746.658
4.0,103.0,4.0,103.0,1776886746.672
4.0,103.0,4.0,103.0,1776886746.698
4.0,103.0,4.0,103.0,1776886746.712
0.0,102.0,0.0,102.0,1776886747.132
0.0,102.0,0.0,102.0,1776886747.158
0.0,102.0,0.0,102.0,1776886747.172
0.0,102.0,0.0,102.0,1776886747.192
0.0,102.0,0.0,102.0,1776886747.218
0.0,70.0,0.0,70.0,1776886747.632
0.0,59.0,0.0,59.0,1776886747.66
0.0,59.0,0.0,59.0,1776886747.672
0.0,59.0,0.0,59.0,1776886747.697
0.0,59.0,0.0,59.0,1776886747.712
-33.0,-61.0,-33.0,-61.0,1776886748.138
-33.0,-61.0,-33.0,-61.0,1776886748.152
-33.0,-61.0,-33.0,-61.0,1776886748.178
-52.0,-67.0,-52.0,-67.0,1776886748.192
-52.0,-67.0,-52.0,-67.0,1776886748.219
-81.0,-89.0,-81.0,-89.0,1776886748.632
-81.0,-89.0,-81.0,-89.0,1776886748.658
-81.0,-89.0,-81.0,-89.0,1776886748.672
-81.0,-89.0,-81.0,-89.0,1776886748.698
-93.0,-106.0,-93.0,-106.0,1776886748.712
-95.0,-109.0,-95.0,-109.0,1776886749.138
-95.0,-109.0,-95.0,-109.0,1776886749.152
-95.0,-109.0,-95.0,-109.0,1776886749.178
-95.0,-109.0,-95.0,-109.0,1776886749.192
-95.0,-109.0,-95.0,-109.0,1776886749.219
45.0,-52.0,45.0,-52.0,1776886749.632
45.0,-52.0,45.0,-52.0,1776886749.655
45.0,-52.0,45.0,-52.0,1776886749.672
45.0,-52.0,45.0,-52.0,1776886749.699
45.0,-52.0,45.0,-52.0,1776886749.713
10.0,-3.0,10.0,-3.0,1776886750.158
10.0,-3.0,10.0,-3.0,1776886750.172
10.0,-3.0,10.0,-3.0,1776886750.192
10.0,-3.0,10.0,-3.0,1776886750.218
10.0,-3.0,10.0,-3.0,1776886750.232
4.0,-1.0,4.0,-1.0,1776886750.658
4.0,-1.0,4.0,-1.0,1776886750.672
4.0,-1.0,4.0,-1.0,1776886750.698
4.0,-1.0,4.0,-1.0,1776886750.712
-5.0,-1.0,-5.0,-1.0,1776886750.732
-36.0,-21.0,-36.0,-21.0,1776886751.16
-36.0,-21.0,-36.0,-21.0,1776886751.172
-36.0,-21.0,-36.0,-21.0,1776886751.203
-36.0,-21.0,-36.0,-21.0,1776886751.217
-36.0,-21.0,-36.0,-21.0,1776886751.234
-65.0,-39.0,-65.0,-39.0,1776886751.665
-65.0,-39.0,-65.0,-39.0,1776886751.676
-65.0,-39.0,-65.0,-39.0,1776886751.692
-65.0,-39.0,-65.0,-39.0,1776886751.718
-74.0,-45.0,-74.0,-45.0,1776886751.732
-99.0,-67.0,-99.0,-67.0,1776886752.152
-99.0,-67.0,-99.0,-67.0,1776886752.178
-99.0,-67.0,-99.0,-67.0,1776886752.192
-99.0,-67.0,-99.0,-67.0,1776886752.219
-99.0,-67.0,-99.0,-67.0,1776886752.232
-85.0,-58.0,-85.0,-58.0,1776886752.652
80.0,60.0,80.0,60.0,1776886752.678
80.0,60.0,80.0,60.0,1776886752.692
80.0,60.0,80.0,60.0,1776886752.718
80.0,60.0,80.0,60.0,1776886752.732
78.0,75.0,78.0,75.0,1776886753.152
78.0,75.0,78.0,75.0,1776886753.178
85.0,87.0,85.0,87.0,1776886753.192
85.0,87.0,85.0,87.0,1776886753.218
85.0,87.0,85.0,87.0,1776886753.232
70.0,89.0,70.0,89.0,1776886753.659
70.0,89.0,70.0,89.0,1776886753.672
64.0,84.0,64.0,84.0,1776886753.7
64.0,84.0,64.0,84.0,1776886753.712
64.0,84.0,64.0,84.0,1776886753.732
60.0,77.0,60.0,77.0,1776886754.152
60.0,77.0,60.0,77.0,1776886754.178
60.0,77.0,60.0,77.0,1776886754.192
52.0,63.0,52.0,63.0,1776886754.218
52.0,63.0,52.0,63.0,1776886754.232
12.0,20.0,12.0,20.0,1776886754.655
12.0,20.0,12.0,20.0,1776886754.672
12.0,20.0,12.0,20.0,1776886754.698
12.0,20.0,12.0,20.0,1776886754.712
3.0,6.0,3.0,6.0,1776886754.738
2.0,-3.0,2.0,-3.0,1776886755.172
2.0,-3.0,2.0,-3.0,1776886755.198
2.0,-3.0,2.0,-3.0,1776886755.212
2.0,-3.0,2.0,-3.0,1776886755.238
2.0,-3.0,2.0,-3.0,1776886755.252
1.0,0.0,1.0,0.0,1776886755.678
4.0,-1.0,4.0,-1.0,1776886755.697
4.0,-1.0,4.0,-1.0,1776886755.712
4.0,-1.0,4.0,-1.0,1776886755.738
4.0,-1.0,4.0,-1.0,1776886755.752
4.0,-1.0,4.0,-1.0,1776886756.172
4.0,-1.0,4.0,-1.0,1776886756.198
4.0,-1.0,4.0,-1.0,1776886756.212
4.0,-1.0,4.0,-1.0,1776886756.238
4.0,-1.0,4.0,-1.0,1776886756.252
15.0,-10.0,15.0,-10.0,1776886756.672
15.0,-10.0,15.0,-10.0,1776886756.698
15.0,-10.0,15.0,-10.0,1776886756.712
15.0,-10.0,15.0,-10.0,1776886756.738
15.0,-10.0,15.0,-10.0,1776886756.752
21.0,-16.0,21.0,-16.0,1776886757.18
21.0,-16.0,21.0,-16.0,1776886757.192
21.0,-16.0,21.0,-16.0,1776886757.218
21.0,-16.0,21.0,-16.0,1776886757.232
21.0,-16.0,21.0,-16.0,1776886757.258
31.0,-19.0,31.0,-19.0,1776886757.672
31.0,-19.0,31.0,-19.0,1776886757.698
31.0,-19.0,31.0,-19.0,1776886757.712
31.0,-19.0,31.0,-19.0,1776886757.732
31.0,-19.0,31.0,-19.0,1776886757.758
23.0,-13.0,23.0,-13.0,1776886758.172
23.0,-13.0,23.0,-13.0,1776886758.192
23.0,-13.0,23.0,-13.0,1776886758.219
23.0,-13.0,23.0,-13.0,1776886758.232
23.0,-13.0,23.0,-13.0,1776886758.258
25.0,-18.0,25.0,-18.0,1776886758.672
25.0,-18.0,25.0,-18.0,1776886758.698
21.0,-16.0,21.0,-16.0,1776886758.712
21.0,-16.0,21.0,-16.0,1776886758.74
21.0,-16.0,21.0,-16.0,1776886758.752
23.0,-23.0,23.0,-23.0,1776886759.173
23.0,-23.0,23.0,-23.0,1776886759.2
23.0,-23.0,23.0,-23.0,1776886759.216
23.0,-23.0,23.0,-23.0,1776886759.232
23.0,-23.0,23.0,-23.0,1776886759.258
15.0,15.0,15.0,15.0,1776886759.672
15.0,15.0,15.0,15.0,1776886759.694
15.0,15.0,15.0,15.0,1776886759.72
15.0,15.0,15.0,15.0,1776886759.732
15.0,15.0,15.0,15.0,1776886759.76
16.0,19.0,16.0,19.0,1776886760.176
18.0,21.0,18.0,21.0,1776886760.192
18.0,21.0,18.0,21.0,1776886760.223
18.0,21.0,18.0,21.0,1776886760.234
18.0,21.0,18.0,21.0,1776886760.259
43.0,48.0,43.0,48.0,1776886760.672
43.0,48.0,43.0,48.0,1776886760.692
43.0,48.0,43.0,48.0,1776886760.718
54.0,59.0,54.0,59.0,1776886760.732
54.0,59.0,54.0,59.0,1776886760.759
57.0,-57.0,57.0,-57.0,1776886761.172
57.0,-57.0,57.0,-57.0,1776886761.198
57.0,-57.0,57.0,-57.0,1776886761.212
57.0,-57.0,57.0,-57.0,1776886761.238
57.0,-57.0,57.0,-57.0,1776886761.253
33.0,31.0,33.0,31.0,1776886761.672
33.0,31.0,33.0,31.0,1776886761.705
33.0,31.0,33.0,31.0,1776886761.716
33.0,31.0,33.0,31.0,1776886761.732
33.0,31.0,33.0,31.0,1776886761.758
24.0,19.0,24.0,19.0,1776886762.192
24.0,19.0,24.0,19.0,1776886762.218
24.0,19.0,24.0,19.0,1776886762.232
24.0,19.0,24.0,19.0,1776886762.258
24.0,19.0,24.0,19.0,1776886762.272
-22.0,19.0,-22.0,19.0,1776886762.699
-22.0,19.0,-22.0,19.0,1776886762.712
-22.0,19.0,-22.0,19.0,1776886762.738
-22.0,19.0,-22.0,19.0,1776886762.752
-22.0,19.0,-22.0,19.0,1776886762.778
-21.0,19.0,-21.0,19.0,1776886763.192
-17.0,16.0,-17.0,16.0,1776886763.218
-17.0,16.0,-17.0,16.0,1776886763.232
-17.0,16.0,-17.0,16.0,1776886763.252
-17.0,16.0,-17.0,16.0,1776886763.278
-4.0,1.0,-4.0,1.0,1776886763.702
-4.0,1.0,-4.0,1.0,1776886763.713
-4.0,1.0,-4.0,1.0,1776886763.739
-4.0,1.0,-4.0,1.0,1776886763.752
-4.0,1.0,-4.0,1.0,1776886763.778
-7.0,1.0,-7.0,1.0,1776886764.192
-7.0,1.0,-7.0,1.0,1776886764.218
-7.0,1.0,-7.0,1.0,1776886764.232
-7.0,1.0,-7.0,1.0,1776886764.259
-9.0,1.0,-9.0,1.0,1776886764.272
-16.0,1.0,-16.0,1.0,1776886764.698
-16.0,1.0,-16.0,1.0,1776886764.723
-16.0,1.0,-16.0,1.0,1776886764.737
-16.0,1.0,-16.0,1.0,1776886764.752
-16.0,1.0,-16.0,1.0,1776886764.778
-20.0,0.0,-20.0,0.0,1776886765.198
-23.0,0.0,-23.0,0.0,1776886765.212
-23.0,0.0,-23.0,0.0,1776886765.24
-23.0,0.0,-23.0,0.0,1776886765.252
-23.0,0.0,-23.0,0.0,1776886765.279
-30.0,6.0,-30.0,6.0,1776886765.698
-34.0,13.0,-34.0,13.0,1776886765.712
-34.0,13.0,-34.0,13.0,1776886765.739
-34.0,13.0,-34.0,13.0,1776886765.752
-34.0,13.0,-34.0,13.0,1776886765.778
-35.0,18.0,-35.0,18.0,1776886766.192
-35.0,18.0,-35.0,18.0,1776886766.218
-35.0,18.0,-35.0,18.0,1776886766.232
-34.0,18.0,-34.0,18.0,1776886766.259
-34.0,18.0,-34.0,18.0,1776886766.272
-26.0,18.0,-26.0,18.0,1776886766.719
-26.0,18.0,-26.0,18.0,1776886766.732
-26.0,18.0,-26.0,18.0,1776886766.755
-26.0,18.0,-26.0,18.0,1776886766.78
-24.0,18.0,-24.0,18.0,1776886766.792
7.0,0.0,7.0,0.0,1776886767.199
7.0,0.0,7.0,0.0,1776886767.216
7.0,0.0,7.0,0.0,1776886767.232
7.0,0.0,7.0,0.0,1776886767.258
7.0,0.0,7.0,0.0,1776886767.272
36.0,22.0,36.0,22.0,1776886767.692
36.0,22.0,36.0,22.0,1776886767.718
36.0,22.0,36.0,22.0,1776886767.733
36.0,22.0,36.0,22.0,1776886767.759
36.0,22.0,36.0,22.0,1776886767.772
61.0,45.0,61.0,45.0,1776886768.192
61.0,45.0,61.0,45.0,1776886768.219
61.0,45.0,61.0,45.0,1776886768.232
61.0,45.0,61.0,45.0,1776886768.258
68.0,51.0,68.0,51.0,1776886768.273
78.0,67.0,78.0,67.0,1776886768.712
78.0,67.0,78.0,67.0,1776886768.738
78.0,67.0,78.0,67.0,1776886768.752
78.0,67.0,78.0,67.0,1776886768.772
78.0,67.0,78.0,67.0,1776886768.798
67.0,61.0,67.0,61.0,1776886769.219
64.0,58.0,64.0,58.0,1776886769.232
64.0,58.0,64.0,58.0,1776886769.258
64.0,58.0,64.0,58.0,1776886769.273
64.0,58.0,64.0,58.0,1776886769.3
-54.0,47.0,-54.0,47.0,1776886769.712
-54.0,47.0,-54.0,47.0,1776886769.738
-48.0,49.0,-48.0,49.0,1776886769.76
-48.0,49.0,-48.0,49.0,1776886769.776
-48.0,49.0,-48.0,49.0,1776886769.793
-29.0,36.0,-29.0,36.0,1776886770.226
-29.0,36.0,-29.0,36.0,1776886770.239
-24.0,31.0,-24.0,31.0,1776886770.255
-24.0,31.0,-24.0,31.0,1776886770.273
-24.0,31.0,-24.0,31.0,1776886770.293
-12.0,19.0,-12.0,19.0,1776886770.713
-12.0,19.0,-12.0,19.0,1776886770.739
-12.0,19.0,-12.0,19.0,1776886770.752
-12.0,19.0,-12.0,19.0,1776886770.778
-12.0,19.0,-12.0,19.0,1776886770.792
-6.0,8.0,-6.0,8.0,1776886771.234
-6.0,8.0,-6.0,8.0,1776886771.252
-6.0,8.0,-6.0,8.0,1776886771.278
-6.0,8.0,-6.0,8.0,1776886771.292
-6.0,8.0,-6.0,8.0,1776886771.32
-6.0,4.0,-6.0,4.0,1776886771.738
-6.0,4.0,-6.0,4.0,1776886771.752
5.0,4.0,5.0,4.0,1776886771.779
5.0,4.0,5.0,4.0,1776886771.793
5.0,4.0,5.0,4.0,1776886771.812
0.0,0.0,0.0,0.0,1776886772.239
0.0,0.0,0.0,0.0,1776886772.252
0.0,0.0,0.0,0.0,1776886772.278
0.0,0.0,0.0,0.0,1776886772.293
5.0,4.0,5.0,4.0,1776886772.319
31.0,29.0,31.0,29.0,1776886772.733
31.0,29.0,31.0,29.0,1776886772.758
31.0,29.0,31.0,29.0,1776886772.773
31.0,29.0,31.0,29.0,1776886772.799
31.0,29.0,31.0,29.0,1776886772.812
75.0,74.0,75.0,74.0,1776886773.239
75.0,74.0,75.0,74.0,1776886773.253
75.0,74.0,75.0,74.0,1776886773.279
75.0,74.0,75.0,74.0,1776886773.294
86.0,82.0,86.0,82.0,1776886773.32
76.0,72.0,76.0,72.0,1776886773.732
76.0,72.0,76.0,72.0,1776886773.758
76.0,72.0,76.0,72.0,1776886773.772
76.0,72.0,76.0,72.0,1776886773.798
70.0,63.0,70.0,63.0,1776886773.813
39.0,37.0,39.0,37.0,1776886774.232
39.0,37.0,39.0,37.0,1776886774.261
39.0,37.0,39.0,37.0,1776886774.275
39.0,37.0,39.0,37.0,1776886774.292
39.0,37.0,39.0,37.0,1776886774.318
0.0,0.0,0.0,0.0,1776886774.739
0.0,0.0,0.0,0.0,1776886774.752
0.0,0.0,0.0,0.0,1776886774.781
0.0,0.0,0.0,0.0,1776886774.802
0.0,0.0,0.0,0.0,1776886774.816
-9.0,-6.0,-9.0,-6.0,1776886775.252
-18.0,-15.0,-18.0,-15.0,1776886775.28
-18.0,-15.0,-18.0,-15.0,1776886775.292
-18.0,-15.0,-18.0,-15.0,1776886775.318
-18.0,-15.0,-18.0,-15.0,1776886775.332
-48.0,-41.0,-48.0,-41.0,1776886775.733
-48.0,-41.0,-48.0,-41.0,1776886775.759
-56.0,-50.0,-56.0,-50.0,1776886775.772
-56.0,-50.0,-56.0,-50.0,1776886775.8
-56.0,-50.0,-56.0,-50.0,1776886775.813
-94.0,-87.0,-94.0,-87.0,1776886776.258
-94.0,-87.0,-94.0,-87.0,1776886776.273
-106.0,-99.0,-106.0,-99.0,1776886776.299
-106.0,-99.0,-106.0,-99.0,1776886776.312
-106.0,-99.0,-106.0,-99.0,1776886776.338
-88.0,-83.0,-88.0,-83.0,1776886776.752
-88.0,-83.0,-88.0,-83.0,1776886776.778
-76.0,-72.0,-76.0,-72.0,1776886776.792
-76.0,-72.0,-76.0,-72.0,1776886776.819
-76.0,-72.0,-76.0,-72.0,1776886776.832
-52.0,-45.0,-52.0,-45.0,1776886777.252
-52.0,-45.0,-52.0,-45.0,1776886777.28
-52.0,-45.0,-52.0,-45.0,1776886777.292
-36.0,-33.0,-36.0,-33.0,1776886777.322
-36.0,-33.0,-36.0,-33.0,1776886777.335
0.0,0.0,0.0,0.0,1776886777.761
0.0,0.0,0.0,0.0,1776886777.777
0.0,0.0,0.0,0.0,1776886777.794
0.0,0.0,0.0,0.0,1776886777.821
0.0,0.0,0.0,0.0,1776886777.833
0.0,0.0,0.0,0.0,1776886778.259
0.0,0.0,0.0,0.0,1776886778.272
0.0,0.0,0.0,0.0,1776886778.296
0.0,0.0,0.0,0.0,1776886778.313
0.0,0.0,0.0,0.0,1776886778.339
0.0,0.0,0.0,0.0,1776886778.752
0.0,0.0,0.0,0.0,1776886778.772
0.0,0.0,0.0,0.0,1776886778.799
0.0,0.0,0.0,0.0,1776886778.812
-4.0,0.0,-4.0,0.0,1776886778.839
-4.0,10.0,-4.0,10.0,1776886779.272
-4.0,10.0,-4.0,10.0,1776886779.299
-4.0,10.0,-4.0,10.0,1776886779.313
-6.0,14.0,-6.0,14.0,1776886779.339
-6.0,14.0,-6.0,14.0,1776886779.352
-6.0,18.0,-6.0,18.0,1776886779.779
-6.0,18.0,-6.0,18.0,1776886779.792
-6.0,18.0,-6.0,18.0,1776886779.818
-6.0,18.0,-6.0,18.0,1776886779.839
-6.0,18.0,-6.0,18.0,1776886779.852
1.0,18.0,1.0,18.0,1776886780.28
5.0,13.0,5.0,13.0,1776886780.293
5.0,13.0,5.0,13.0,1776886780.323
5.0,13.0,5.0,13.0,1776886780.334
5.0,13.0,5.0,13.0,1776886780.36
31.0,27.0,31.0,27.0,1776886780.784
31.0,27.0,31.0,27.0,1776886780.794
31.0,27.0,31.0,27.0,1776886780.82
31.0,27.0,31.0,27.0,1776886780.832
31.0,27.0,31.0,27.0,1776886780.861
63.0,52.0,63.0,52.0,1776886781.272
63.0,52.0,63.0,52.0,1776886781.298
72.0,58.0,72.0,58.0,1776886781.313
72.0,58.0,72.0,58.0,1776886781.338
72.0,58.0,72.0,58.0,1776886781.353
69.0,58.0,69.0,58.0,1776886781.777
69.0,58.0,69.0,58.0,1776886781.793
69.0,58.0,69.0,58.0,1776886781.813
69.0,58.0,69.0,58.0,1776886781.839
61.0,52.0,61.0,52.0,1776886781.853
0.0,0.0,0.0,0.0,1776886782.78
2.0,0.0,2.0,0.0,1776886782.793
2.0,0.0,2.0,0.0,1776886782.818
2.0,0.0,2.0,0.0,1776886782.834
2.0,0.0,2.0,0.0,1776886782.861
24.0,22.0,24.0,22.0,1776886783.28
24.0,22.0,24.0,22.0,1776886783.293
