x,y,z,t
0.0,0.18299999833106995,-1.4019999504089355,1776886664.258
0.0,0.24400000274181366,-1.4630000591278076,1776886664.27
0.0,0.24400000274181366,-1.4019999504089355,1776886664.296
0.0,0.18299999833106995,-1.4630000591278076,1776886664.31
0.0,0.3050000071525574,-1.4019999504089355,1776886664.755
0.0,0.18299999833106995,-1.340999960899353,1776886664.77
0.061000000685453415,0.12200000137090683,-1.340999960899353,1776886664.8
0.0,0.18299999833106995,-1.4630000591278076,1776886664.813
-0.061000000685453415,0.3050000071525574,-1.4019999504089355,1776886664.83
-0.061000000685453415,0.18299999833106995,14.02400016784668,1776886665.256
-0.061000000685453415,0.12200000137090683,-1.4019999504089355,1776886665.27
0.0,0.12200000137090683,-1.4019999504089355,1776886665.295
0.0,0.12200000137090683,-1.5850000381469727,1776886665.31
0.0,0.3050000071525574,-1.340999960899353,1776886665.335
0.0,0.18299999833106995,-1.4630000591278076,1776886665.75
0.0,0.24400000274181366,-1.4019999504089355,1776886665.776
0.0,0.12200000137090683,-1.4630000591278076,1776886665.79
0.0,0.12200000137090683,-1.4630000591278076,1776886665.817
0.0,0.24400000274181366,-1.4630000591278076,1776886665.83
-0.9150000214576721,0.9150000214576721,4.75600004196167,1776886666.256
-1.2200000286102295,1.0369999408721924,-3.6589999198913574,1776886666.27
6.706999778747559,5.73199987411499,-6.0980000495910645,1776886666.291
-6.21999979019165,5.793000221252441,-1.5240000486373901,1776886666.318
7.439000129699707,-2.805000066757202,0.4880000054836273,1776886666.33
-1.5240000486373901,15.427000045776367,-4.206999778747559,1776886666.756
9.329000473022461,-2.805000066757202,-2.865999937057495,1776886666.77
-0.9150000214576721,-7.622000217437744,0.24400000274181366,1776886666.801
6.951000213623047,-1.5240000486373901,-4.02400016784668,1776886666.812
-4.02400016784668,5.73199987411499,-0.4880000054836273,1776886666.838
-7.072999954223633,-7.25600004196167,0.061000000685453415,1776886667.253
5.0,3.8410000801086426,-0.9760000109672546,1776886667.279
6.28000020980835,-1.8289999961853027,1.340999960899353,1776886667.29
-10.305000305175781,10.121999740600586,-1.8899999856948853,1776886667.316
5.0,4.633999824523926,2.683000087738037,1776886667.33
0.18299999833106995,0.4880000054836273,-0.4269999861717224,1776886667.75
1.2200000286102295,0.9150000214576721,-0.6710000038146973,1776886667.776
0.18299999833106995,-0.6100000143051147,4.939000129699707,1776886667.79
1.8899999856948853,1.4630000591278076,8.170999526977539,1776886667.816
0.24400000274181366,-0.7319999933242798,-4.02400016784668,1776886667.83
16.03700065612793,6.0370001792907715,26.584999084472656,1776886668.25
-1.8289999961853027,5.122000217437744,33.231998443603516,1776886668.276
-24.878000259399414,-8.963000297546387,28.597999572753906,1776886668.29
23.415000915527344,13.659000396728516,31.340999603271484,1776886668.319
-10.732000350952148,-0.18299999833106995,47.31700134277344,1776886668.33
-18.780000686645508,-16.03700065612793,37.926998138427734,1776886668.756
