x,y,z,t
-8389.0,-6574.0,-8205.0,1776886827.535
-5394.0,-8439.0,-8535.0,1776886828.034
-3369.0,-9161.0,-9423.0,1776886828.534
-2489.0,-9709.0,-11443.0,1776886829.034
2036.0,-6656.0,-14810.0,1776886829.54
7563.0,-1214.0,-10898.0,1776886830.035
7116.0,2788.0,-4450.0,1776886830.554
3643.0,5748.0,-2828.0,1776886831.059
-24.0,6998.0,-4628.0,1776886831.554
378.0,6573.0,-7873.0,1776886832.06
983.0,6283.0,-8300.0,1776886832.554
1753.0,5528.0,-8103.0,1776886833.06
3028.0,4361.0,-8315.0,1776886833.561
3581.0,4203.0,-8540.0,1776886834.083
3881.0,3691.0,-8573.0,1776886834.575
4613.0,1471.0,-7318.0,1776886835.074
4113.0,526.0,-6608.0,1776886835.554
3266.0,399.0,-7960.0,1776886836.055
6558.0,1098.0,-11470.0,1776886836.576
9286.0,-5846.0,-8078.0,1776886837.074
6806.0,-10189.0,-5573.0,1776886837.581
4748.0,-12726.0,-4353.0,1776886838.08
1673.0,-15344.0,-623.0,1776886838.577
-3264.0,-15681.0,-175.0,1776886839.075
-7859.0,-12946.0,-1418.0,1776886839.582
-10262.0,-8219.0,-1535.0,1776886840.083
-10069.0,-4934.0,-2568.0,1776886840.576
-9812.0,-4974.0,-2888.0,1776886841.074
-9492.0,-5201.0,-2813.0,1776886841.574
-10224.0,-4549.0,-2685.0,1776886842.081
-11746.0,-589.0,-2563.0,1776886842.594
-11369.0,554.0,-2700.0,1776886843.101
-10262.0,26.0,-3428.0,1776886843.594
-7259.0,1163.0,-3035.0,1776886844.101
-6959.0,3783.0,-1525.0,1776886844.602
-7449.0,4356.0,-1440.0,1776886845.114
-7367.0,3608.0,-1440.0,1776886845.594
-9087.0,2696.0,-668.0,1776886846.096
-11859.0,3901.0,-2475.0,1776886846.614
-12266.0,4956.0,-2838.0,1776886847.114
-13031.0,2553.0,-3000.0,1776886847.615
-12361.0,-1496.0,-2888.0,1776886848.122
-11926.0,-1634.0,-2800.0,1776886848.623
-12809.0,-1051.0,-3138.0,1776886849.114
-13214.0,-104.0,-3225.0,1776886849.617
-12779.0,-709.0,-2980.0,1776886850.114
-12891.0,-1701.0,-4328.0,1776886850.614
-13369.0,-1384.0,-5328.0,1776886851.137
-14231.0,-206.0,-6068.0,1776886851.615
-14276.0,-446.0,-5833.0,1776886852.114
-13451.0,-1579.0,-5235.0,1776886852.614
-13351.0,-1964.0,-5235.0,1776886853.136
-10079.0,-1056.0,-11985.0,1776886853.634
-12416.0,-7286.0,-11173.0,1776886854.14
-12071.0,-7479.0,-10348.0,1776886854.641
-11436.0,-8781.0,-9388.0,1776886855.14
-11801.0,-8499.0,-10510.0,1776886855.641
-12421.0,-8351.0,-11300.0,1776886856.136
-12076.0,-8514.0,-10505.0,1776886856.657
-11486.0,-8751.0,-9740.0,1776886857.155
-11476.0,-8714.0,-10080.0,1776886857.656
-12174.0,-8244.0,-11215.0,1776886858.163
-12009.0,-7571.0,-11245.0,1776886858.66
-2169.0,-5179.0,-17830.0,1776886859.155
-8799.0,-7126.0,-16158.0,1776886859.661
-9197.0,-5954.0,-17693.0,1776886860.154
-9579.0,-6446.0,-18295.0,1776886860.66
-522.0,-10021.0,-15755.0,1776886861.175
833.0,-8971.0,-14345.0,1776886861.661
1003.0,-8951.0,-14938.0,1776886862.175
3213.0,-6404.0,-14433.0,1776886862.681
4293.0,389.0,-13218.0,1776886863.175
4626.0,629.0,-12085.0,1776886863.674
4458.0,364.0,-12280.0,1776886864.18
4196.0,541.0,-13443.0,1776886864.681
4078.0,564.0,-13500.0,1776886865.197
4543.0,814.0,-12378.0,1776886865.681
4603.0,661.0,-12193.0,1776886866.195
4541.0,-256.0,-13128.0,1776886866.695
4331.0,-114.0,-13848.0,1776886867.203
4476.0,-246.0,-12913.0,1776886867.698
4898.0,-374.0,-12250.0,1776886868.195
5013.0,-1339.0,-13335.0,1776886868.701
3906.0,2686.0,-9873.0,1776886869.2
-1679.0,9263.0,-4535.0,1776886869.697
-1627.0,9448.0,-3505.0,1776886870.195
-1492.0,9408.0,-3530.0,1776886870.695
-1989.0,9376.0,-4358.0,1776886871.199
-2644.0,10136.0,-4608.0,1776886871.696
-2877.0,11006.0,-3123.0,1776886872.215
-3007.0,10233.0,-2760.0,1776886872.695
-4242.0,8696.0,-1393.0,1776886873.197
-4954.0,8516.0,-1058.0,1776886873.719
-5739.0,9213.0,-2423.0,1776886874.215
-6204.0,9091.0,-3893.0,1776886874.715
-7177.0,8433.0,-6980.0,1776886875.22
-7924.0,8238.0,-7833.0,1776886875.715
-7734.0,8388.0,-7403.0,1776886876.218
-7619.0,6933.0,-7460.0,1776886876.722
548.0,5693.0,-10820.0,1776886877.216
-1239.0,6176.0,-12123.0,1776886877.715
-1437.0,6088.0,-12208.0,1776886878.235
-1432.0,6078.0,-12030.0,1776886878.736
-1432.0,5733.0,-11193.0,1776886879.235
-1132.0,6323.0,-11535.0,1776886879.735
-1582.0,5836.0,-12765.0,1776886880.241
-954.0,6518.0,-12025.0,1776886880.736
-9402.0,5186.0,-4295.0,1776886881.244
-6082.0,3531.0,3977.0,1776886881.735
-1752.0,1806.0,6907.0,1776886882.235
-454.0,1426.0,6912.0,1776886882.736
-169.0,1826.0,6177.0,1776886883.235
-2759.0,2676.0,5892.0,1776886883.765
-7957.0,3353.0,2417.0,1776886884.257
-9574.0,4356.0,-2710.0,1776886884.755
-4392.0,5873.0,-10608.0,1776886885.275
568.0,7353.0,-11143.0,1776886885.761
2001.0,8466.0,-11515.0,1776886886.275
1808.0,8198.0,-12555.0,1776886886.775
1773.0,8013.0,-12173.0,1776886887.279
-47.0,7398.0,-11325.0,1776886887.777
-87.0,7086.0,-11198.0,1776886888.283
-507.0,6621.0,-11495.0,1776886888.781
-589.0,6166.0,-12715.0,1776886889.296
-6334.0,6758.0,-8515.0,1776886889.776
-8389.0,5923.0,-1373.0,1776886890.296
-2397.0,3296.0,5305.0,1776886890.796
1663.0,2236.0,5035.0,1776886891.296
2218.0,1953.0,4152.0,1776886891.802
2103.0,2183.0,3750.0,1776886892.302
2216.0,2436.0,4015.0,1776886892.801
1996.0,2393.0,4555.0,1776886893.297
518.0,2236.0,5362.0,1776886893.795
-4299.0,3301.0,4137.0,1776886894.295
-5627.0,4106.0,2765.0,1776886894.802
-6257.0,3408.0,2957.0,1776886895.296
-6994.0,1318.0,3590.0,1776886895.795
-6634.0,-129.0,3775.0,1776886896.321
-6014.0,-604.0,3295.0,1776886896.816
-7227.0,-1266.0,1857.0,1776886897.323
-8922.0,-4269.0,-6785.0,1776886897.815
-2609.0,-7351.0,-15138.0,1776886898.319
6401.0,-7474.0,-14040.0,1776886898.816
10706.0,-4324.0,-7828.0,1776886899.324
11471.0,-1854.0,-4205.0,1776886899.815
8996.0,1836.0,3475.0,1776886900.322
2593.0,5166.0,1010.0,1776886900.816
4156.0,6718.0,-6515.0,1776886901.335
8133.0,5668.0,-6168.0,1776886901.836
11646.0,5728.0,-3328.0,1776886902.338
14978.0,3008.0,780.0,1776886902.816
16388.0,-1061.0,7187.0,1776886903.336
14266.0,-6974.0,15027.0,1776886903.836
7466.0,-9769.0,19657.0,1776886904.337
-754.0,-8391.0,24312.0,1776886904.843
-7487.0,-2791.0,20872.0,1776886905.336
-9944.0,5566.0,12732.0,1776886905.838
-8244.0,6841.0,7265.0,1776886906.336
-11509.0,-256.0,1162.0,1776886906.843
-3967.0,-3234.0,-6255.0,1776886907.341
-4509.0,-3366.0,-6275.0,1776886907.842
-4587.0,-3181.0,-6285.0,1776886908.336
-3287.0,-3206.0,-6520.0,1776886908.843
4481.0,-4314.0,5745.0,1776886909.336
-2184.0,-2501.0,-6500.0,1776886910.361
-2982.0,-2384.0,-6510.0,1776886910.856
-3007.0,-1086.0,-6398.0,1776886911.361
3503.0,-2726.0,-6183.0,1776886911.858
10353.0,-3234.0,12232.0,1776886912.362
5393.0,-2214.0,14027.0,1776886912.856
5163.0,-2556.0,14057.0,1776886913.376
4496.0,-2874.0,14307.0,1776886913.857
3193.0,-3699.0,15287.0,1776886914.382
3148.0,-4176.0,14632.0,1776886914.882
2161.0,-5124.0,13989.0,1776886915.381
1221.0,-5816.0,13689.0,1776886915.876
-262.0,-6886.0,13602.0,1776886916.376
548.0,-5799.0,13597.0,1776886916.876
591.0,-5866.0,13617.0,1776886917.376
-5927.0,-8796.0,13649.0,1776886917.876
-7749.0,-9289.0,12412.0,1776886918.376
-8089.0,-9161.0,12672.0,1776886918.896
-8634.0,-7014.0,13164.0,1776886919.402
-8669.0,-5266.0,13637.0,1776886919.896
-14276.0,-8616.0,1907.0,1776886920.402
-7657.0,-4406.0,-8903.0,1776886920.896
-4712.0,91.0,-9540.0,1776886921.396
41.0,-6564.0,-12045.0,1776886922.396
1526.0,-1139.0,-15708.0,1776886922.896
1673.0,-1101.0,-15873.0,1776886923.416
1288.0,-1256.0,-16040.0,1776886923.896
616.0,-989.0,-16148.0,1776886924.416
-42.0,-481.0,-16310.0,1776886924.896
2878.0,-6584.0,-10960.0,1776886925.922
-10002.0,-344.0,-7938.0,1776886926.418
-11709.0,-416.0,-435.0,1776886926.922
-11656.0,-481.0,-398.0,1776886927.424
-11724.0,-394.0,-563.0,1776886927.924
