front_left,front_right,rear_left,rear_right,t
24.0,19.0,24.0,19.0,1776887545.271
31.0,31.0,31.0,31.0,1776887545.298
31.0,31.0,31.0,31.0,1776887545.311
31.0,31.0,31.0,31.0,1776887545.731
31.0,31.0,31.0,31.0,1776887545.76
31.0,31.0,31.0,31.0,1776887545.772
31.0,31.0,31.0,31.0,1776887545.798
31.0,31.0,31.0,31.0,1776887545.811
28.0,-30.0,28.0,-30.0,1776887546.231
28.0,-30.0,28.0,-30.0,1776887546.257
28.0,-30.0,28.0,-30.0,1776887546.271
28.0,-30.0,28.0,-30.0,1776887546.297
28.0,-30.0,28.0,-30.0,1776887546.311
0.0,-1.0,0.0,-1.0,1776887546.739
0.0,-1.0,0.0,-1.0,1776887546.751
0.0,-1.0,0.0,-1.0,1776887546.777
0.0,-1.0,0.0,-1.0,1776887546.792
0.0,-1.0,0.0,-1.0,1776887546.818
0.0,-1.0,0.0,-1.0,1776887547.232
0.0,-1.0,0.0,-1.0,1776887547.251
0.0,-1.0,0.0,-1.0,1776887547.279
0.0,-1.0,0.0,-1.0,1776887547.291
0.0,-1.0,0.0,-1.0,1776887547.312
0.0,0.0,0.0,0.0,1776887547.751
0.0,0.0,0.0,0.0,1776887547.779
0.0,0.0,0.0,0.0,1776887547.791
0.0,0.0,0.0,0.0,1776887547.817
0.0,0.0,0.0,0.0,1776887547.832
0.0,0.0,0.0,0.0,1776887548.231
0.0,0.0,0.0,0.0,1776887548.259
0.0,0.0,0.0,0.0,1776887548.272
0.0,0.0,0.0,0.0,1776887548.297
0.0,0.0,0.0,0.0,1776887548.311
0.0,0.0,0.0,0.0,1776887548.731
0.0,0.0,0.0,0.0,1776887548.757
0.0,0.0,0.0,0.0,1776887548.771
0.0,0.0,0.0,0.0,1776887548.799
0.0,0.0,0.0,0.0,1776887548.811
0.0,0.0,0.0,0.0,1776887549.231
0.0,0.0,0.0,0.0,1776887549.257
0.0,0.0,0.0,0.0,1776887549.271
0.0,0.0,0.0,0.0,1776887549.297
0.0,0.0,0.0,0.0,1776887549.311
1.0,-9.0,1.0,-9.0,1776887549.731
1.0,-9.0,1.0,-9.0,1776887549.759
7.0,-10.0,7.0,-10.0,1776887549.771
7.0,-10.0,7.0,-10.0,1776887549.799
7.0,-10.0,7.0,-10.0,1776887549.811
17.0,-19.0,17.0,-19.0,1776887550.258
17.0,-19.0,17.0,-19.0,1776887550.271
17.0,-19.0,17.0,-19.0,1776887550.297
17.0,-19.0,17.0,-19.0,1776887550.311
17.0,-21.0,17.0,-21.0,1776887550.338
17.0,-17.0,17.0,-17.0,1776887550.751
17.0,-17.0,17.0,-17.0,1776887550.777
17.0,-17.0,17.0,-17.0,1776887550.791
17.0,-17.0,17.0,-17.0,1776887550.819
17.0,-17.0,17.0,-17.0,1776887550.834
0.0,-1.0,0.0,-1.0,1776887551.759
0.0,-1.0,0.0,-1.0,1776887551.771
1.0,5.0,1.0,5.0,1776887551.797
1.0,5.0,1.0,5.0,1776887551.811
1.0,5.0,1.0,5.0,1776887551.839
25.0,-19.0,25.0,-19.0,1776887552.257
25.0,-19.0,25.0,-19.0,1776887552.271
25.0,-19.0,25.0,-19.0,1776887552.298
25.0,-19.0,25.0,-19.0,1776887552.311
25.0,-19.0,25.0,-19.0,1776887552.337
19.0,-10.0,19.0,-10.0,1776887553.257
19.0,-10.0,19.0,-10.0,1776887553.271
19.0,-10.0,19.0,-10.0,1776887553.297
9.0,-6.0,9.0,-6.0,1776887553.311
9.0,-6.0,9.0,-6.0,1776887553.337
3.0,-4.0,3.0,-4.0,1776887553.76
3.0,-4.0,3.0,-4.0,1776887553.773
3.0,-4.0,3.0,-4.0,1776887553.799
3.0,-4.0,3.0,-4.0,1776887553.811
3.0,-4.0,3.0,-4.0,1776887553.843
0.0,-1.0,0.0,-1.0,1776887554.277
0.0,-1.0,0.0,-1.0,1776887554.296
0.0,-1.0,0.0,-1.0,1776887554.311
0.0,-1.0,0.0,-1.0,1776887554.337
0.0,-1.0,0.0,-1.0,1776887554.352
29.0,-20.0,29.0,-20.0,1776887555.271
29.0,-20.0,29.0,-20.0,1776887555.298
29.0,-20.0,29.0,-20.0,1776887555.311
29.0,-24.0,29.0,-24.0,1776887555.337
29.0,-24.0,29.0,-24.0,1776887555.351
29.0,-22.0,29.0,-22.0,1776887555.776
29.0,-22.0,29.0,-22.0,1776887555.791
29.0,-22.0,29.0,-22.0,1776887555.817
29.0,-22.0,29.0,-22.0,1776887555.831
29.0,-22.0,29.0,-22.0,1776887555.858
0.0,-4.0,0.0,-4.0,1776887556.778
0.0,0.0,0.0,0.0,1776887556.791
0.0,0.0,0.0,0.0,1776887556.817
0.0,0.0,0.0,0.0,1776887556.831
0.0,0.0,0.0,0.0,1776887556.858
0.0,0.0,0.0,0.0,1776887557.271
0.0,0.0,0.0,0.0,1776887557.298
0.0,0.0,0.0,0.0,1776887557.311
0.0,0.0,0.0,0.0,1776887557.337
0.0,0.0,0.0,0.0,1776887557.351
0.0,0.0,0.0,0.0,1776887557.777
0.0,0.0,0.0,0.0,1776887557.792
0.0,0.0,0.0,0.0,1776887557.812
0.0,0.0,0.0,0.0,1776887557.838
0.0,0.0,0.0,0.0,1776887557.851
2.0,0.0,2.0,0.0,1776887558.272
2.0,0.0,2.0,0.0,1776887558.297
2.0,0.0,2.0,0.0,1776887558.312
2.0,0.0,2.0,0.0,1776887558.331
2.0,0.0,2.0,0.0,1776887558.357
8.0,-18.0,8.0,-18.0,1776887558.779
8.0,-18.0,8.0,-18.0,1776887558.792
8.0,-18.0,8.0,-18.0,1776887558.818
10.0,-18.0,10.0,-18.0,1776887558.832
10.0,-18.0,10.0,-18.0,1776887558.858
14.0,-19.0,14.0,-19.0,1776887559.794
12.0,-2.0,12.0,-2.0,1776887559.812
12.0,-2.0,12.0,-2.0,1776887559.839
12.0,-2.0,12.0,-2.0,1776887559.855
12.0,-2.0,12.0,-2.0,1776887559.871
6.0,-1.0,6.0,-1.0,1776887560.277
6.0,-1.0,6.0,-1.0,1776887560.292
6.0,-1.0,6.0,-1.0,1776887560.318
5.0,3.0,5.0,3.0,1776887560.339
5.0,3.0,5.0,3.0,1776887560.351
37.0,38.0,37.0,38.0,1776887560.794
37.0,38.0,37.0,38.0,1776887560.811
37.0,38.0,37.0,38.0,1776887560.831
37.0,38.0,37.0,38.0,1776887560.857
37.0,38.0,37.0,38.0,1776887560.872
72.0,72.0,72.0,72.0,1776887561.291
72.0,72.0,72.0,72.0,1776887561.317
85.0,83.0,85.0,83.0,1776887561.333
85.0,83.0,85.0,83.0,1776887561.361
85.0,83.0,85.0,83.0,1776887561.372
93.0,87.0,93.0,87.0,1776887561.792
93.0,87.0,93.0,87.0,1776887561.818
93.0,87.0,93.0,87.0,1776887561.832
82.0,74.0,82.0,74.0,1776887561.857
82.0,74.0,82.0,74.0,1776887561.871
46.0,39.0,46.0,39.0,1776887562.292
46.0,39.0,46.0,39.0,1776887562.318
46.0,39.0,46.0,39.0,1776887562.332
46.0,39.0,46.0,39.0,1776887562.352
35.0,28.0,35.0,28.0,1776887562.378
0.0,0.0,0.0,0.0,1776887562.791
0.0,0.0,0.0,0.0,1776887562.82
0.0,0.0,0.0,0.0,1776887562.832
0.0,0.0,0.0,0.0,1776887562.858
0.0,0.0,0.0,0.0,1776887562.871
42.0,44.0,42.0,44.0,1776887563.291
42.0,44.0,42.0,44.0,1776887563.32
42.0,44.0,42.0,44.0,1776887563.332
42.0,44.0,42.0,44.0,1776887563.358
42.0,44.0,42.0,44.0,1776887563.372
94.0,95.0,94.0,95.0,1776887563.791
94.0,95.0,94.0,95.0,1776887563.822
94.0,95.0,94.0,95.0,1776887563.833
94.0,95.0,94.0,95.0,1776887563.859
94.0,95.0,94.0,95.0,1776887563.871
79.0,73.0,79.0,73.0,1776887564.292
79.0,73.0,79.0,73.0,1776887564.318
79.0,73.0,79.0,73.0,1776887564.337
79.0,73.0,79.0,73.0,1776887564.351
79.0,73.0,79.0,73.0,1776887564.377
-37.0,37.0,-37.0,37.0,1776887564.799
-25.0,26.0,-25.0,26.0,1776887564.811
-25.0,26.0,-25.0,26.0,1776887564.837
-25.0,26.0,-25.0,26.0,1776887564.852
-25.0,26.0,-25.0,26.0,1776887564.872
0.0,0.0,0.0,0.0,1776887565.298
0.0,0.0,0.0,0.0,1776887565.311
0.0,0.0,0.0,0.0,1776887565.337
0.0,1.0,0.0,1.0,1776887565.351
0.0,1.0,0.0,1.0,1776887565.378
-4.0,8.0,-4.0,8.0,1776887565.791
-4.0,8.0,-4.0,8.0,1776887565.819
-4.0,8.0,-4.0,8.0,1776887565.832
-4.0,8.0,-4.0,8.0,1776887565.859
-4.0,8.0,-4.0,8.0,1776887565.872
-16.0,22.0,-16.0,22.0,1776887566.298
-17.0,25.0,-17.0,25.0,1776887566.311
-17.0,25.0,-17.0,25.0,1776887566.337
-17.0,25.0,-17.0,25.0,1776887566.352
-17.0,25.0,-17.0,25.0,1776887566.378
-21.0,25.0,-21.0,25.0,1776887566.812
-18.0,25.0,-18.0,25.0,1776887566.84
-18.0,25.0,-18.0,25.0,1776887566.853
-18.0,25.0,-18.0,25.0,1776887566.882
-18.0,25.0,-18.0,25.0,1776887566.894
-18.0,18.0,-18.0,18.0,1776887567.311
-18.0,18.0,-18.0,18.0,1776887567.338
-18.0,18.0,-18.0,18.0,1776887567.352
-18.0,18.0,-18.0,18.0,1776887567.377
-18.0,18.0,-18.0,18.0,1776887567.392
7.0,3.0,7.0,3.0,1776887567.798
7.0,3.0,7.0,3.0,1776887567.812
7.0,3.0,7.0,3.0,1776887567.839
3.0,4.0,3.0,4.0,1776887567.855
3.0,4.0,3.0,4.0,1776887567.872
26.0,24.0,26.0,24.0,1776887568.312
26.0,24.0,26.0,24.0,1776887568.339
26.0,24.0,26.0,24.0,1776887568.351
32.0,33.0,32.0,33.0,1776887568.377
32.0,33.0,32.0,33.0,1776887568.392
58.0,59.0,58.0,59.0,1776887568.817
58.0,59.0,58.0,59.0,1776887568.832
58.0,59.0,58.0,59.0,1776887568.857
58.0,59.0,58.0,59.0,1776887568.873
58.0,59.0,58.0,59.0,1776887568.899
79.0,79.0,79.0,79.0,1776887569.318
79.0,79.0,79.0,79.0,1776887569.332
79.0,79.0,79.0,79.0,1776887569.359
79.0,79.0,79.0,79.0,1776887569.372
79.0,79.0,79.0,79.0,1776887569.4
54.0,53.0,54.0,53.0,1776887569.817
54.0,53.0,54.0,53.0,1776887569.832
54.0,53.0,54.0,53.0,1776887569.857
54.0,53.0,54.0,53.0,1776887569.872
54.0,53.0,54.0,53.0,1776887569.898
24.0,-24.0,24.0,-24.0,1776887570.312
12.0,-12.0,12.0,-12.0,1776887570.339
12.0,-12.0,12.0,-12.0,1776887570.352
12.0,-12.0,12.0,-12.0,1776887570.377
12.0,-12.0,12.0,-12.0,1776887570.392
1.0,-5.0,1.0,-5.0,1776887570.812
1.0,-5.0,1.0,-5.0,1776887570.837
1.0,-5.0,1.0,-5.0,1776887570.852
1.0,-5.0,1.0,-5.0,1776887570.879
1.0,-9.0,1.0,-9.0,1776887570.892
1.0,-9.0,1.0,-9.0,1776887571.313
1.0,-9.0,1.0,-9.0,1776887571.339
1.0,-9.0,1.0,-9.0,1776887571.352
1.0,-9.0,1.0,-9.0,1776887571.378
1.0,-9.0,1.0,-9.0,1776887571.392
1.0,-9.0,1.0,-9.0,1776887571.812
1.0,-9.0,1.0,-9.0,1776887571.838
1.0,-9.0,1.0,-9.0,1776887571.852
1.0,-9.0,1.0,-9.0,1776887571.879
1.0,-9.0,1.0,-9.0,1776887571.892
0.0,0.0,0.0,0.0,1776887572.312
0.0,0.0,0.0,0.0,1776887572.34
0.0,0.0,0.0,0.0,1776887572.352
0.0,0.0,0.0,0.0,1776887572.379
0.0,0.0,0.0,0.0,1776887572.392
0.0,0.0,0.0,0.0,1776887572.819
0.0,0.0,0.0,0.0,1776887572.832
0.0,0.0,0.0,0.0,1776887572.858
0.0,0.0,0.0,0.0,1776887572.872
0.0,0.0,0.0,0.0,1776887572.9
0.0,0.0,0.0,0.0,1776887573.338
0.0,0.0,0.0,0.0,1776887573.352
0.0,0.0,0.0,0.0,1776887573.381
0.0,0.0,0.0,0.0,1776887573.396
0.0,0.0,0.0,0.0,1776887573.412
0.0,0.0,0.0,0.0,1776887573.838
0.0,0.0,0.0,0.0,1776887573.852
0.0,0.0,0.0,0.0,1776887573.88
0.0,0.0,0.0,0.0,1776887573.892
0.0,0.0,0.0,0.0,1776887573.92
0.0,0.0,0.0,0.0,1776887574.312
0.0,0.0,0.0,0.0,1776887574.338
0.0,0.0,0.0,0.0,1776887574.352
0.0,0.0,0.0,0.0,1776887574.378
0.0,0.0,0.0,0.0,1776887574.392
0.0,0.0,0.0,0.0,1776887574.837
0.0,0.0,0.0,0.0,1776887574.852
0.0,0.0,0.0,0.0,1776887574.878
0.0,0.0,0.0,0.0,1776887574.899
0.0,0.0,0.0,0.0,1776887574.912
0.0,0.0,0.0,0.0,1776887575.332
0.0,0.0,0.0,0.0,1776887575.359
0.0,0.0,0.0,0.0,1776887575.372
0.0,0.0,0.0,0.0,1776887575.408
0.0,0.0,0.0,0.0,1776887575.418
0.0,0.0,0.0,0.0,1776887575.84
0.0,0.0,0.0,0.0,1776887575.852
0.0,0.0,0.0,0.0,1776887575.878
0.0,0.0,0.0,0.0,1776887575.892
0.0,0.0,0.0,0.0,1776887575.92
0.0,0.0,0.0,0.0,1776887576.338
0.0,0.0,0.0,0.0,1776887576.352
0.0,0.0,0.0,0.0,1776887576.378
0.0,0.0,0.0,0.0,1776887576.392
0.0,0.0,0.0,0.0,1776887576.42
0.0,0.0,0.0,0.0,1776887576.833
0.0,0.0,0.0,0.0,1776887576.859
0.0,0.0,0.0,0.0,1776887576.872
0.0,0.0,0.0,0.0,1776887576.899
0.0,0.0,0.0,0.0,1776887576.912
0.0,0.0,0.0,0.0,1776887577.338
0.0,0.0,0.0,0.0,1776887577.352
0.0,0.0,0.0,0.0,1776887577.378
0.0,0.0,0.0,0.0,1776887577.392
0.0,0.0,0.0,0.0,1776887577.418
0.0,0.0,0.0,0.0,1776887577.832
0.0,0.0,0.0,0.0,1776887577.852
0.0,0.0,0.0,0.0,1776887577.878
0.0,0.0,0.0,0.0,1776887577.892
0.0,0.0,0.0,0.0,1776887577.918
0.0,0.0,0.0,0.0,1776887578.332
0.0,0.0,0.0,0.0,1776887578.36
0.0,0.0,0.0,0.0,1776887578.372
0.0,0.0,0.0,0.0,1776887578.398
0.0,0.0,0.0,0.0,1776887578.419
0.0,0.0,0.0,0.0,1776887578.832
0.0,0.0,0.0,0.0,1776887578.864
0.0,0.0,0.0,0.0,1776887578.874
0.0,0.0,0.0,0.0,1776887578.9
0.0,0.0,0.0,0.0,1776887578.912
0.0,0.0,0.0,0.0,1776887579.352
0.0,0.0,0.0,0.0,1776887579.379
0.0,0.0,0.0,0.0,1776887579.392
0.0,0.0,0.0,0.0,1776887579.421
0.0,0.0,0.0,0.0,1776887579.432
0.0,0.0,0.0,0.0,1776887579.852
0.0,0.0,0.0,0.0,1776887579.878
0.0,0.0,0.0,0.0,1776887579.895
0.0,0.0,0.0,0.0,1776887579.912
0.0,0.0,0.0,0.0,1776887579.937
0.0,0.0,0.0,0.0,1776887580.354
0.0,0.0,0.0,0.0,1776887580.372
0.0,0.0,0.0,0.0,1776887580.399
0.0,0.0,0.0,0.0,1776887580.412
0.0,0.0,0.0,0.0,1776887580.438
0.0,0.0,0.0,0.0,1776887580.859
0.0,0.0,0.0,0.0,1776887580.872
0.0,0.0,0.0,0.0,1776887580.898
0.0,0.0,0.0,0.0,1776887580.914
0.0,0.0,0.0,0.0,1776887580.932
0.0,0.0,0.0,0.0,1776887581.352
0.0,0.0,0.0,0.0,1776887581.379
0.0,0.0,0.0,0.0,1776887581.392
0.0,0.0,0.0,0.0,1776887581.417
0.0,0.0,0.0,0.0,1776887581.432
0.0,0.0,0.0,0.0,1776887581.852
0.0,0.0,0.0,0.0,1776887581.88
0.0,0.0,0.0,0.0,1776887581.892
0.0,0.0,0.0,0.0,1776887581.919
0.0,0.0,0.0,0.0,1776887581.933
0.0,0.0,0.0,0.0,1776887582.352
0.0,0.0,0.0,0.0,1776887582.378
0.0,0.0,0.0,0.0,1776887582.392
0.0,0.0,0.0,0.0,1776887582.418
0.0,0.0,0.0,0.0,1776887582.432
0.0,0.0,0.0,0.0,1776887582.879
0.0,0.0,0.0,0.0,1776887582.899
0.0,0.0,0.0,0.0,1776887582.912
0.0,0.0,0.0,0.0,1776887582.938
0.0,0.0,0.0,0.0,1776887582.952
0.0,0.0,0.0,0.0,1776887583.378
0.0,0.0,0.0,0.0,1776887583.392
0.0,0.0,0.0,0.0,1776887583.418
0.0,0.0,0.0,0.0,1776887583.432
0.0,0.0,0.0,0.0,1776887583.458
0.0,0.0,0.0,0.0,1776887583.872
0.0,0.0,0.0,0.0,1776887583.898
0.0,0.0,0.0,0.0,1776887583.912
0.0,0.0,0.0,0.0,1776887583.932
0.0,0.0,0.0,0.0,1776887583.958
0.0,0.0,0.0,0.0,1776887584.372
0.0,0.0,0.0,0.0,1776887584.398
0.0,0.0,0.0,0.0,1776887584.412
0.0,0.0,0.0,0.0,1776887584.44
0.0,0.0,0.0,0.0,1776887584.452
0.0,0.0,0.0,0.0,1776887584.872
0.0,0.0,0.0,0.0,1776887584.898
0.0,0.0,0.0,0.0,1776887584.912
0.0,0.0,0.0,0.0,1776887584.938
0.0,0.0,0.0,0.0,1776887584.952
0.0,0.0,0.0,0.0,1776887585.381
0.0,0.0,0.0,0.0,1776887585.395
0.0,0.0,0.0,0.0,1776887585.42
0.0,0.0,0.0,0.0,1776887585.432
0.0,0.0,0.0,0.0,1776887585.458
0.0,0.0,0.0,0.0,1776887585.872
0.0,0.0,0.0,0.0,1776887585.898
0.0,0.0,0.0,0.0,1776887585.912
0.0,0.0,0.0,0.0,1776887585.939
0.0,0.0,0.0,0.0,1776887585.952
0.0,0.0,0.0,0.0,1776887586.378
0.0,0.0,0.0,0.0,1776887586.392
0.0,0.0,0.0,0.0,1776887586.418
0.0,0.0,0.0,0.0,1776887586.432
0.0,0.0,0.0,0.0,1776887586.458
0.0,0.0,0.0,0.0,1776887586.872
0.0,0.0,0.0,0.0,1776887586.898
0.0,0.0,0.0,0.0,1776887586.912
0.0,0.0,0.0,0.0,1776887586.932
0.0,0.0,0.0,0.0,1776887586.959
0.0,0.0,0.0,0.0,1776887587.379
0.0,0.0,0.0,0.0,1776887587.392
0.0,0.0,0.0,0.0,1776887587.42
0.0,0.0,0.0,0.0,1776887587.432
0.0,0.0,0.0,0.0,1776887587.458
0.0,0.0,0.0,0.0,1776887587.878
0.0,0.0,0.0,0.0,1776887587.892
0.0,0.0,0.0,0.0,1776887587.918
0.0,0.0,0.0,0.0,1776887587.932
0.0,0.0,0.0,0.0,1776887587.952
0.0,0.0,0.0,0.0,1776887588.4
0.0,0.0,0.0,0.0,1776887588.412
0.0,0.0,0.0,0.0,1776887588.438
0.0,0.0,0.0,0.0,1776887588.452
0.0,0.0,0.0,0.0,1776887588.478
0.0,0.0,0.0,0.0,1776887588.879
0.0,0.0,0.0,0.0,1776887588.892
0.0,0.0,0.0,0.0,1776887588.92
0.0,0.0,0.0,0.0,1776887588.932
0.0,0.0,0.0,0.0,1776887588.959
0.0,0.0,0.0,0.0,1776887589.392
0.0,0.0,0.0,0.0,1776887589.418
0.0,0.0,0.0,0.0,1776887589.432
0.0,0.0,0.0,0.0,1776887589.458
0.0,0.0,0.0,0.0,1776887589.472
0.0,0.0,0.0,0.0,1776887589.9
0.0,0.0,0.0,0.0,1776887589.912
0.0,0.0,0.0,0.0,1776887589.939
0.0,0.0,0.0,0.0,1776887589.952
0.0,0.0,0.0,0.0,1776887589.973
0.0,0.0,0.0,0.0,1776887590.392
0.0,0.0,0.0,0.0,1776887590.418
0.0,0.0,0.0,0.0,1776887590.433
0.0,0.0,0.0,0.0,1776887590.452
0.0,0.0,0.0,0.0,1776887590.478
0.0,0.0,0.0,0.0,1776887590.893
0.0,0.0,0.0,0.0,1776887590.919
0.0,0.0,0.0,0.0,1776887590.932
0.0,0.0,0.0,0.0,1776887590.962
0.0,0.0,0.0,0.0,1776887590.973
0.0,0.0,0.0,0.0,1776887591.392
0.0,0.0,0.0,0.0,1776887591.414
0.0,0.0,0.0,0.0,1776887591.432
0.0,0.0,0.0,0.0,1776887591.458
0.0,0.0,0.0,0.0,1776887591.472
0.0,0.0,0.0,0.0,1776887591.898
0.0,0.0,0.0,0.0,1776887591.912
0.0,0.0,0.0,0.0,1776887591.938
0.0,0.0,0.0,0.0,1776887591.952
0.0,0.0,0.0,0.0,1776887591.982
0.0,0.0,0.0,0.0,1776887592.398
0.0,0.0,0.0,0.0,1776887592.412
0.0,0.0,0.0,0.0,1776887592.434
0.0,0.0,0.0,0.0,1776887592.452
0.0,0.0,0.0,0.0,1776887592.478
0.0,0.0,0.0,0.0,1776887592.898
0.0,0.0,0.0,0.0,1776887592.912
0.0,0.0,0.0,0.0,1776887592.938
0.0,0.0,0.0,0.0,1776887592.952
0.0,0.0,0.0,0.0,1776887592.978
0.0,0.0,0.0,0.0,1776887593.392
0.0,0.0,0.0,0.0,1776887593.418
0.0,0.0,0.0,0.0,1776887593.432
0.0,0.0,0.0,0.0,1776887593.464
0.0,0.0,0.0,0.0,1776887593.475
0.0,0.0,0.0,0.0,1776887593.912
0.0,0.0,0.0,0.0,1776887593.938
0.0,0.0,0.0,0.0,1776887593.952
0.0,0.0,0.0,0.0,1776887593.98
0.0,0.0,0.0,0.0,1776887593.992
0.0,0.0,0.0,0.0,1776887594.398
0.0,0.0,0.0,0.0,1776887594.414
0.0,0.0,0.0,0.0,1776887594.432
0.0,0.0,0.0,0.0,1776887594.458
0.0,0.0,0.0,0.0,1776887594.473
0.0,0.0,0.0,0.0,1776887594.892
0.0,0.0,0.0,0.0,1776887594.918
0.0,0.0,0.0,0.0,1776887594.933
0.0,0.0,0.0,0.0,1776887594.958
0.0,0.0,0.0,0.0,1776887594.972
0.0,0.0,0.0,0.0,1776887595.418
0.0,0.0,0.0,0.0,1776887595.432
0.0,0.0,0.0,0.0,1776887595.458
0.0,0.0,0.0,0.0,1776887595.472
0.0,0.0,0.0,0.0,1776887595.498
0.0,0.0,0.0,0.0,1776887595.919
0.0,0.0,0.0,0.0,1776887595.932
0.0,0.0,0.0,0.0,1776887595.958
0.0,0.0,0.0,0.0,1776887595.973
0.0,0.0,0.0,0.0,1776887595.999
-4.0,0.0,-4.0,0.0,1776887596.419
-4.0,0.0,-4.0,0.0,1776887596.432
-4.0,1.0,-4.0,1.0,1776887596.458
-4.0,1.0,-4.0,1.0,1776887596.472
-4.0,1.0,-4.0,1.0,1776887596.499
-10.0,1.0,-10.0,1.0,1776887596.921
-10.0,1.0,-10.0,1.0,1776887596.932
-10.0,1.0,-10.0,1.0,1776887596.959
-10.0,1.0,-10.0,1.0,1776887596.977
-10.0,1.0,-10.0,1.0,1776887596.992
-5.0,1.0,-5.0,1.0,1776887597.419
-5.0,1.0,-5.0,1.0,1776887597.432
-5.0,1.0,-5.0,1.0,1776887597.458
-5.0,1.0,-5.0,1.0,1776887597.472
-5.0,1.0,-5.0,1.0,1776887597.492
-2.0,0.0,-2.0,0.0,1776887597.919
-2.0,0.0,-2.0,0.0,1776887597.94
-2.0,0.0,-2.0,0.0,1776887597.953
-2.0,0.0,-2.0,0.0,1776887597.979
-2.0,0.0,-2.0,0.0,1776887597.993
0.0,0.0,0.0,0.0,1776887598.419
0.0,0.0,0.0,0.0,1776887598.432
0.0,0.0,0.0,0.0,1776887598.458
0.0,0.0,0.0,0.0,1776887598.472
0.0,0.0,0.0,0.0,1776887598.5
0.0,0.0,0.0,0.0,1776887598.912
0.0,0.0,0.0,0.0,1776887598.938
0.0,0.0,0.0,0.0,1776887598.952
0.0,0.0,0.0,0.0,1776887598.979
0.0,0.0,0.0,0.0,1776887598.992
0.0,0.0,0.0,0.0,1776887599.439
0.0,0.0,0.0,0.0,1776887599.452
0.0,0.0,0.0,0.0,1776887599.473
0.0,0.0,0.0,0.0,1776887599.499
0.0,0.0,0.0,0.0,1776887599.512
0.0,0.0,0.0,0.0,1776887599.938
0.0,0.0,0.0,0.0,1776887599.954
0.0,0.0,0.0,0.0,1776887599.972
0.0,0.0,0.0,0.0,1776887599.998
0.0,0.0,0.0,0.0,1776887600.012
16.0,18.0,16.0,18.0,1776887600.441
16.0,18.0,16.0,18.0,1776887600.452
16.0,18.0,16.0,18.0,1776887600.478
16.0,18.0,16.0,18.0,1776887600.499
16.0,18.0,16.0,18.0,1776887600.512
43.0,43.0,43.0,43.0,1776887600.934
43.0,43.0,43.0,43.0,1776887600.96
49.0,54.0,49.0,54.0,1776887600.973
49.0,54.0,49.0,54.0,1776887600.999
49.0,54.0,49.0,54.0,1776887601.012
57.0,64.0,57.0,64.0,1776887601.439
55.0,63.0,55.0,63.0,1776887601.458
55.0,63.0,55.0,63.0,1776887601.472
55.0,63.0,55.0,63.0,1776887601.498
55.0,63.0,55.0,63.0,1776887601.512
31.0,37.0,31.0,37.0,1776887601.952
31.0,37.0,31.0,37.0,1776887601.973
22.0,27.0,22.0,27.0,1776887602.0
22.0,27.0,22.0,27.0,1776887602.012
22.0,27.0,22.0,27.0,1776887602.038
0.0,0.0,0.0,0.0,1776887602.452
0.0,0.0,0.0,0.0,1776887602.478
0.0,0.0,0.0,0.0,1776887602.492
0.0,0.0,0.0,0.0,1776887602.521
0.0,0.0,0.0,0.0,1776887602.532
0.0,0.0,0.0,0.0,1776887602.953
30.0,0.0,30.0,0.0,1776887602.979
30.0,0.0,30.0,0.0,1776887602.992
30.0,0.0,30.0,0.0,1776887603.018
30.0,0.0,30.0,0.0,1776887603.032
55.0,29.0,55.0,29.0,1776887603.452
55.0,29.0,55.0,29.0,1776887603.478
55.0,29.0,55.0,29.0,1776887603.493
55.0,29.0,55.0,29.0,1776887603.519
55.0,29.0,55.0,29.0,1776887603.532
55.0,29.0,55.0,29.0,1776887603.959
55.0,29.0,55.0,29.0,1776887603.972
55.0,29.0,55.0,29.0,1776887603.999
55.0,29.0,55.0,29.0,1776887604.013
55.0,29.0,55.0,29.0,1776887604.038
18.0,22.0,18.0,22.0,1776887604.458
18.0,22.0,18.0,22.0,1776887604.475
18.0,22.0,18.0,22.0,1776887604.501
18.0,22.0,18.0,22.0,1776887604.512
18.0,22.0,18.0,22.0,1776887604.532
0.0,0.0,0.0,0.0,1776887604.952
0.0,0.0,0.0,0.0,1776887604.978
0.0,0.0,0.0,0.0,1776887604.992
0.0,0.0,0.0,0.0,1776887605.018
0.0,0.0,0.0,0.0,1776887605.033
18.0,21.0,18.0,21.0,1776887605.458
18.0,21.0,18.0,21.0,1776887605.473
18.0,21.0,18.0,21.0,1776887605.492
18.0,21.0,18.0,21.0,1776887605.518
18.0,21.0,18.0,21.0,1776887605.532
60.0,65.0,60.0,65.0,1776887605.952
60.0,65.0,60.0,65.0,1776887605.978
60.0,65.0,60.0,65.0,1776887605.992
60.0,65.0,60.0,65.0,1776887606.02
60.0,65.0,60.0,65.0,1776887606.033
66.0,69.0,66.0,69.0,1776887606.452
66.0,69.0,66.0,69.0,1776887606.48
66.0,69.0,66.0,69.0,1776887606.492
66.0,69.0,66.0,69.0,1776887606.518
66.0,69.0,66.0,69.0,1776887606.533
39.0,42.0,39.0,42.0,1776887606.953
29.0,27.0,29.0,27.0,1776887606.979
29.0,27.0,29.0,27.0,1776887606.992
29.0,27.0,29.0,27.0,1776887607.018
29.0,27.0,29.0,27.0,1776887607.032
0.0,0.0,0.0,0.0,1776887607.473
0.0,1.0,0.0,1.0,1776887607.501
