timestamp,battery,signal_level,orientation,lamp,speed,gps_signal,latitude,longitude,vibration
1776887504.679,100.0,0.0,34.0,0,1.1200000047683716,29.0,1000.0,1000.0,0.0
1776887505.181,100.0,0.0,34.0,0,0.5,29.0,1000.0,1000.0,0.0
1776887505.802,100.0,0.0,34.0,0,0.0,29.0,1000.0,1000.0,0.0
1776887506.212,100.0,0.0,34.0,0,0.009999999776482582,29.0,1000.0,1000.0,0.0
1776887506.819,100.0,0.0,33.0,0,0.019999999552965164,29.0,1000.0,1000.0,0.0
1776887507.213,100.0,0.0,23.0,0,0.009999999776482582,29.0,1000.0,1000.0,0.0
1776887507.718,100.0,0.0,20.0,0,0.029999999329447746,29.0,1000.0,1000.0,0.0
1776887508.226,100.0,0.0,18.0,0,0.14000000059604645,29.0,1000.0,1000.0,0.0
1776887508.745,100.0,0.0,351.0,0,0.7300000190734863,29.25,1000.0,1000.0,0.0
1776887509.211,100.0,0.0,346.0,0,1.2999999523162842,29.25,1000.0,1000.0,0.0
1776887509.695,100.0,0.0,314.0,0,1.090000033378601,29.25,1000.0,1000.0,0.0
1776887510.196,100.0,0.0,309.0,0,0.41999998688697815,29.25,1000.0,1000.0,0.0
1776887510.701,100.0,0.0,309.0,0,0.0,29.25,1000.0,1000.0,0.0
1776887511.327,100.0,0.0,317.0,0,0.029999999329447746,29.25,1000.0,1000.0,0.0
1776887511.823,100.0,0.0,351.0,0,0.1899999976158142,29.25,1000.0,1000.0,0.0
1776887512.248,100.0,0.0,23.0,0,0.20999999344348907,29.25,1000.0,1000.0,0.0
1776887512.767,100.0,0.0,26.0,0,0.15000000596046448,28.0,1000.0,1000.0,0.0
1776887513.246,100.0,0.0,24.0,0,0.10000000149011612,28.0,1000.0,1000.0,0.0
1776887513.771,100.0,0.0,33.0,0,0.3100000023841858,28.0,1000.0,1000.0,0.0
1776887514.291,100.0,0.0,32.0,0,0.0,28.0,1000.0,1000.0,0.0
1776887514.781,100.0,0.0,31.0,0,0.0,28.0,1000.0,1000.0,0.0
1776887515.275,100.0,0.0,31.0,0,0.019999999552965164,28.0,1000.0,1000.0,0.0
1776887515.74,100.0,0.0,19.0,0,0.05999999865889549,28.0,1000.0,1000.0,0.0
1776887516.245,100.0,0.0,13.0,0,0.09000000357627869,28.0,1000.0,1000.0,0.0
1776887516.723,100.0,0.0,10.0,0,0.14000000059604645,28.0,1000.0,1000.0,0.0
1776887517.23,100.0,0.0,10.0,0,0.12999999523162842,28.0,1000.0,1000.0,0.0
1776887517.88,100.0,0.0,347.0,0,0.7599999904632568,28.0,1000.0,1000.0,0.0
1776887518.351,100.0,0.0,11.0,0,1.1200000047683716,28.0,1000.0,1000.0,0.0
1776887518.788,100.0,0.0,346.0,0,0.7099999785423279,27.75,1000.0,1000.0,0.0
1776887519.292,100.0,0.0,321.0,0,0.10000000149011612,27.75,1000.0,1000.0,0.0
1776887519.755,100.0,0.0,347.0,0,0.550000011920929,27.75,1000.0,1000.0,0.0
1776887520.303,100.0,0.0,9.0,0,1.190000057220459,27.75,1000.0,1000.0,0.0
1776887520.745,100.0,0.0,15.0,0,1.4600000381469727,27.75,1000.0,1000.0,0.0
1776887520.745,100.0,0.0,15.0,0,1.4600000381469727,27.75,1000.0,1000.0,0.0
1776887521.747,100.0,0.0,13.0,0,0.009999999776482582,27.75,1000.0,1000.0,0.0
1776887522.261,100.0,0.0,17.0,0,0.0,27.75,1000.0,1000.0,0.0
1776887522.749,100.0,0.0,35.0,0,0.05999999865889549,27.75,1000.0,1000.0,0.0
1776887523.279,100.0,0.0,52.0,0,0.05000000074505806,27.75,1000.0,1000.0,0.0
1776887523.879,100.0,0.0,67.0,0,0.07999999821186066,27.75,1000.0,1000.0,0.0
1776887524.374,100.0,0.0,68.0,0,0.05999999865889549,27.75,1000.0,1000.0,0.0
1776887524.781,100.0,0.0,68.0,0,0.07000000029802322,27.75,1000.0,1000.0,0.0
1776887525.246,100.0,0.0,67.0,0,0.029999999329447746,27.75,1000.0,1000.0,0.0
1776887525.82,100.0,0.0,89.0,0,0.4300000071525574,27.75,1000.0,1000.0,0.0
1776887526.253,100.0,0.0,49.0,0,0.5400000214576721,27.75,1000.0,1000.0,0.0
1776887526.771,100.0,0.0,62.0,0,0.0,27.75,1000.0,1000.0,0.0
1776887527.283,100.0,0.0,67.0,0,0.029999999329447746,27.75,1000.0,1000.0,0.0
1776887527.807,100.0,0.0,90.0,0,0.05000000074505806,27.75,1000.0,1000.0,0.0
1776887528.257,100.0,0.0,94.0,0,0.029999999329447746,27.75,1000.0,1000.0,0.0
1776887528.765,100.0,0.0,98.0,0,0.009999999776482582,27.75,1000.0,1000.0,0.0
1776887529.31,100.0,0.0,97.0,0,0.0,27.75,1000.0,1000.0,0.0
1776887529.819,100.0,0.0,91.0,0,0.009999999776482582,28.0,1000.0,1000.0,0.0
1776887530.382,100.0,0.0,84.0,0,0.009999999776482582,28.0,1000.0,1000.0,0.0
1776887530.764,100.0,0.0,71.0,0,0.10000000149011612,28.0,1000.0,1000.0,0.0
1776887531.311,100.0,0.0,58.0,0,0.11999999731779099,28.0,1000.0,1000.0,0.0
1776887531.843,100.0,0.0,38.0,0,0.05999999865889549,27.75,1000.0,1000.0,0.0
1776887532.319,100.0,0.0,32.0,0,0.05999999865889549,27.75,1000.0,1000.0,0.0
1776887532.797,100.0,0.0,9.0,0,0.07000000029802322,27.75,1000.0,1000.0,0.0
1776887533.308,100.0,0.0,311.0,0,0.029999999329447746,27.75,1000.0,1000.0,0.0
1776887533.818,100.0,0.0,307.0,0,0.0,27.75,1000.0,1000.0,0.0
1776887534.275,100.0,0.0,306.0,0,0.009999999776482582,27.75,1000.0,1000.0,0.0
1776887534.807,100.0,0.0,307.0,0,0.4099999964237213,27.75,1000.0,1000.0,0.0
1776887535.278,100.0,0.0,308.0,0,1.2400000095367432,27.75,1000.0,1000.0,0.0
1776887535.819,100.0,0.0,308.0,0,2.369999885559082,27.75,1000.0,1000.0,0.0
1776887536.284,100.0,0.0,307.0,0,2.200000047683716,27.75,1000.0,1000.0,0.0
1776887536.787,100.0,0.0,308.0,0,1.75,27.75,1000.0,1000.0,0.0
1776887536.787,100.0,0.0,308.0,0,1.75,27.75,1000.0,1000.0,0.0
1776887537.821,100.0,0.0,308.0,0,2.7300000190734863,28.0,1000.0,1000.0,0.0
1776887538.325,100.0,0.0,307.0,0,2.9600000381469727,28.0,1000.0,1000.0,0.0
1776887538.803,100.0,0.0,307.0,0,0.009999999776482582,28.0,1000.0,1000.0,0.0
1776887539.35,100.0,0.0,307.0,0,0.009999999776482582,28.0,1000.0,1000.0,0.0
1776887539.83,100.0,0.0,307.0,0,0.029999999329447746,28.0,1000.0,1000.0,0.0
1776887540.313,100.0,0.0,307.0,0,0.029999999329447746,28.0,1000.0,1000.0,0.0
1776887540.81,100.0,0.0,307.0,0,0.0,28.0,1000.0,1000.0,0.0
1776887541.31,100.0,0.0,335.0,0,0.009999999776482582,28.0,1000.0,1000.0,0.0
1776887541.819,100.0,0.0,347.0,0,0.0,28.0,1000.0,1000.0,0.0
1776887542.323,100.0,0.0,347.0,0,0.0,28.0,1000.0,1000.0,0.0
1776887542.822,100.0,0.0,347.0,0,0.0,28.0,1000.0,1000.0,0.0
1776887543.366,100.0,0.0,348.0,0,0.0,28.0,1000.0,1000.0,0.0
1776887543.849,100.0,0.0,6.0,0,0.3199999928474426,28.0,1000.0,1000.0,0.0
1776887543.849,100.0,0.0,6.0,0,0.3199999928474426,28.0,1000.0,1000.0,0.0
1776887544.828,100.0,0.0,354.0,0,0.1599999964237213,28.0,1000.0,1000.0,0.0
1776887544.828,100.0,0.0,354.0,0,0.1599999964237213,28.0,1000.0,1000.0,0.0
1776887545.881,100.0,0.0,339.0,0,0.5299999713897705,28.0,1000.0,1000.0,0.0
1776887546.338,100.0,0.0,326.0,0,0.5299999713897705,28.0,1000.0,1000.0,0.0
1776887546.851,100.0,0.0,348.0,0,0.019999999552965164,28.0,1000.0,1000.0,0.0
1776887547.342,100.0,0.0,350.0,0,0.009999999776482582,28.0,1000.0,1000.0,0.0
1776887547.841,100.0,0.0,349.0,0,0.009999999776482582,28.0,1000.0,1000.0,0.0
1776887548.356,100.0,0.0,347.0,0,0.0,28.0,1000.0,1000.0,0.0
1776887548.846,100.0,0.0,343.0,0,0.0,28.0,1000.0,1000.0,0.0
1776887549.357,100.0,0.0,346.0,0,0.0,28.0,1000.0,1000.0,0.0
1776887549.883,100.0,0.0,344.0,0,0.0,28.0,1000.0,1000.0,0.0
1776887550.386,100.0,0.0,348.0,0,0.029999999329447746,28.0,1000.0,1000.0,0.0
1776887550.849,100.0,0.0,330.0,0,0.029999999329447746,28.0,1000.0,1000.0,0.0
1776887551.378,100.0,0.0,337.0,0,0.0,28.0,1000.0,1000.0,0.0
1776887551.378,100.0,0.0,337.0,0,0.0,28.0,1000.0,1000.0,0.0
1776887552.357,100.0,0.0,339.0,0,0.05000000074505806,28.0,1000.0,1000.0,0.0
1776887552.357,100.0,0.0,339.0,0,0.05000000074505806,28.0,1000.0,1000.0,0.0
1776887552.949,100.0,0.0,328.0,0,0.05000000074505806,28.0,1000.0,1000.0,0.0
1776887553.865,100.0,0.0,321.0,0,0.029999999329447746,28.0,1000.0,1000.0,0.0
1776887554.383,100.0,0.0,324.0,0,0.009999999776482582,28.0,1000.0,1000.0,0.0
1776887554.383,100.0,0.0,324.0,0,0.009999999776482582,28.0,1000.0,1000.0,0.0
1776887554.931,100.0,0.0,326.0,0,0.009999999776482582,28.0,1000.0,1000.0,0.0
1776887555.869,100.0,0.0,344.0,0,0.03999999910593033,28.0,1000.0,1000.0,0.0
1776887555.869,100.0,0.0,344.0,0,0.03999999910593033,28.0,1000.0,1000.0,0.0
1776887556.465,100.0,0.0,342.0,0,0.05999999865889549,28.0,1000.0,1000.0,0.0
1776887557.371,100.0,0.0,339.0,0,0.0,28.0,1000.0,1000.0,0.0
1776887557.872,100.0,0.0,340.0,0,0.0,28.0,1000.0,1000.0,0.0
1776887558.383,100.0,0.0,344.0,0,0.0,28.0,1000.0,1000.0,0.0
1776887558.383,100.0,0.0,344.0,0,0.0,28.0,1000.0,1000.0,0.0
1776887558.919,100.0,0.0,346.0,0,0.019999999552965164,28.0,1000.0,1000.0,0.0
1776887559.4,100.0,0.0,0.0,0,0.07000000029802322,28.0,1000.0,1000.0,0.0
1776887560.383,100.0,0.0,13.0,0,0.07999999821186066,28.0,1000.0,1000.0,0.0
1776887560.383,100.0,0.0,13.0,0,0.07999999821186066,28.0,1000.0,1000.0,0.0
1776887560.919,100.0,0.0,12.0,0,0.07000000029802322,28.0,1000.0,1000.0,0.0
1776887561.408,100.0,0.0,343.0,0,0.6399999856948853,28.0,1000.0,1000.0,0.0
1776887561.891,100.0,0.0,311.0,0,1.4199999570846558,28.0,1000.0,1000.0,0.0
1776887562.4,100.0,0.0,320.0,0,1.3200000524520874,28.0,1000.0,1000.0,0.0
1776887562.916,100.0,0.0,319.0,0,0.5299999713897705,28.0,1000.0,1000.0,0.0
1776887563.404,100.0,0.0,323.0,0,0.0,28.0,1000.0,1000.0,0.0
1776887563.908,100.0,0.0,292.0,0,0.7300000190734863,28.0,1000.0,1000.0,0.0
1776887564.478,100.0,0.0,316.0,0,1.600000023841858,28.0,1000.0,1000.0,0.0
1776887564.93,100.0,0.0,341.0,0,1.2899999618530273,28.0,1000.0,1000.0,0.0
1776887565.482,100.0,0.0,347.0,0,0.009999999776482582,28.0,1000.0,1000.0,0.0
1776887565.905,100.0,0.0,352.0,0,0.009999999776482582,28.0,1000.0,1000.0,0.0
1776887566.403,100.0,0.0,348.0,0,0.029999999329447746,28.0,1000.0,1000.0,0.0
1776887566.901,100.0,0.0,325.0,0,0.07000000029802322,28.0,1000.0,1000.0,0.0
1776887567.422,100.0,0.0,345.0,0,0.05999999865889549,28.0,1000.0,1000.0,0.0
1776887567.931,100.0,0.0,1.0,0,0.0,28.0,1000.0,1000.0,0.0
1776887568.41,100.0,0.0,11.0,0,0.05999999865889549,28.0,1000.0,1000.0,0.0
1776887568.962,100.0,0.0,10.0,0,0.550000011920929,28.0,1000.0,1000.0,0.0
1776887569.453,100.0,0.0,318.0,0,0.9900000095367432,28.0,1000.0,1000.0,0.0
1776887569.921,100.0,0.0,193.0,0,1.340000033378601,28.0,1000.0,1000.0,0.0
1776887570.463,100.0,0.0,191.0,0,0.9100000262260437,28.0,1000.0,1000.0,0.0
1776887570.934,100.0,0.0,188.0,0,0.0,28.0,1000.0,1000.0,0.0
1776887571.493,100.0,0.0,198.0,0,0.07000000029802322,28.0,1000.0,1000.0,0.0
1776887571.925,100.0,0.0,209.0,0,0.07000000029802322,28.0,1000.0,1000.0,0.0
1776887572.452,100.0,0.0,207.0,0,0.07000000029802322,28.0,1000.0,1000.0,0.0
1776887572.975,100.0,0.0,206.0,0,0.0,27.75,1000.0,1000.0,0.0
1776887573.457,100.0,0.0,206.0,0,0.0,27.75,1000.0,1000.0,0.0
1776887573.975,100.0,0.0,206.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887574.614,100.0,0.0,206.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887574.981,100.0,0.0,206.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887575.437,100.0,0.0,206.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887575.934,100.0,0.0,206.0,0,0.0,29.0,1000.0,1000.0,0.0
1776887576.434,100.0,0.0,207.0,0,0.0,29.0,1000.0,1000.0,0.0
1776887577.024,100.0,0.0,204.0,0,0.0,29.0,1000.0,1000.0,0.0
1776887577.45,100.0,0.0,206.0,0,0.0,29.0,1000.0,1000.0,0.0
1776887577.939,100.0,0.0,206.0,0,0.0,29.0,1000.0,1000.0,0.0
1776887578.444,100.0,0.0,206.0,0,0.0,29.0,1000.0,1000.0,0.0
1776887578.994,100.0,0.0,207.0,0,0.0,29.0,1000.0,1000.0,0.0
1776887579.524,100.0,0.0,205.0,0,0.0,29.0,1000.0,1000.0,0.0
1776887580.018,100.0,0.0,206.0,0,0.0,28.75,1000.0,1000.0,0.0
1776887580.457,100.0,0.0,206.0,0,0.0,28.75,1000.0,1000.0,0.0
1776887580.967,100.0,0.0,205.0,0,0.0,28.75,1000.0,1000.0,0.0
1776887581.455,100.0,0.0,207.0,0,0.0,28.75,1000.0,1000.0,0.0
1776887581.955,100.0,0.0,206.0,0,0.0,28.75,1000.0,1000.0,0.0
1776887582.457,100.0,0.0,205.0,0,0.0,28.75,1000.0,1000.0,0.0
1776887582.962,100.0,0.0,206.0,0,0.0,28.75,1000.0,1000.0,0.0
1776887583.526,100.0,0.0,206.0,0,0.0,28.75,1000.0,1000.0,0.0
1776887584.023,100.0,0.0,206.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887584.528,100.0,0.0,206.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887585.047,100.0,0.0,205.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887585.556,100.0,0.0,207.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887586.007,100.0,0.0,206.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887586.504,100.0,0.0,205.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887587.045,100.0,0.0,206.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887587.485,100.0,0.0,206.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887588.011,100.0,0.0,206.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887588.509,100.0,0.0,207.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887589.016,100.0,0.0,206.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887589.501,100.0,0.0,206.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887590.107,100.0,0.0,207.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887590.561,100.0,0.0,207.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887591.039,100.0,0.0,206.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887591.517,100.0,0.0,206.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887592.004,100.0,0.0,206.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887592.525,100.0,0.0,206.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887592.999,100.0,0.0,207.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887593.505,100.0,0.0,206.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887594.004,100.0,0.0,206.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887594.509,100.0,0.0,207.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887595.038,100.0,0.0,207.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887595.508,100.0,0.0,206.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887596.012,100.0,0.0,206.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887596.517,100.0,0.0,206.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887597.027,100.0,0.0,200.0,0,0.029999999329447746,28.5,1000.0,1000.0,0.0
1776887597.521,100.0,0.0,194.0,0,0.07999999821186066,28.5,1000.0,1000.0,0.0
1776887598.07,100.0,0.0,198.0,0,0.029999999329447746,28.5,1000.0,1000.0,0.0
1776887598.531,100.0,0.0,197.0,0,0.019999999552965164,28.5,1000.0,1000.0,0.0
1776887599.036,100.0,0.0,198.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887599.545,100.0,0.0,198.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887600.098,100.0,0.0,198.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887600.583,100.0,0.0,197.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887601.115,100.0,0.0,189.0,0,0.28999999165534973,28.5,1000.0,1000.0,0.0
1776887601.602,100.0,0.0,56.0,0,0.8700000047683716,28.5,1000.0,1000.0,0.0
1776887602.048,100.0,0.0,47.0,0,1.0,28.5,1000.0,1000.0,0.0
1776887602.551,100.0,0.0,71.0,0,0.41999998688697815,28.5,1000.0,1000.0,0.0
1776887603.05,100.0,0.0,68.0,0,0.0,28.5,1000.0,1000.0,0.0
1776887603.554,100.0,0.0,65.0,0,0.25,28.5,1000.0,1000.0,0.0
1776887604.054,100.0,0.0,59.0,0,0.7099999785423279,28.5,1000.0,1000.0,0.0
1776887604.56,100.0,0.0,49.0,0,0.7099999785423279,28.5,1000.0,1000.0,0.0
1776887605.079,100.0,0.0,47.0,0,0.3400000035762787,28.75,1000.0,1000.0,0.0
1776887605.584,100.0,0.0,47.0,0,0.0,28.75,1000.0,1000.0,0.0
1776887606.227,100.0,0.0,53.0,0,0.33000001311302185,28.75,1000.0,1000.0,0.0
1776887606.571,100.0,0.0,69.0,0,1.059999942779541,28.75,1000.0,1000.0,0.0
1776887607.064,100.0,0.0,79.0,0,1.1399999856948853,28.75,1000.0,1000.0,0.0
1776887607.574,100.0,0.0,79.0,0,0.4699999988079071,28.75,1000.0,1000.0,0.0
1776887608.089,100.0,0.0,77.0,0,0.009999999776482582,28.75,1000.0,1000.0,0.0
1776887608.59,100.0,0.0,85.0,0,0.41999998688697815,28.75,1000.0,1000.0,0.0
1776887609.116,100.0,0.0,68.0,0,1.0499999523162842,28.75,1000.0,1000.0,0.0
1776887609.693,100.0,0.0,65.0,0,0.8700000047683716,28.75,1000.0,1000.0,0.0
1776887610.129,100.0,0.0,65.0,0,0.3100000023841858,28.75,1000.0,1000.0,0.0
1776887610.646,100.0,0.0,65.0,0,0.07999999821186066,28.75,1000.0,1000.0,0.0
1776887611.164,100.0,0.0,67.0,0,0.41999998688697815,29.0,1000.0,1000.0,0.0
1776887611.663,100.0,0.0,90.0,0,1.090000033378601,29.0,1000.0,1000.0,0.0
1776887612.089,100.0,0.0,77.0,0,1.1399999856948853,28.75,1000.0,1000.0,0.0
1776887612.591,100.0,0.0,80.0,0,0.550000011920929,28.75,1000.0,1000.0,0.0
1776887613.115,100.0,0.0,80.0,0,0.0,28.75,1000.0,1000.0,0.0
1776887613.614,100.0,0.0,79.0,0,0.12999999523162842,28.75,1000.0,1000.0,0.0
1776887614.108,100.0,0.0,55.0,0,0.5099999904632568,28.75,1000.0,1000.0,0.0
1776887614.611,100.0,0.0,57.0,0,0.1899999976158142,28.75,1000.0,1000.0,0.0
1776887615.159,100.0,0.0,44.0,0,0.029999999329447746,28.75,1000.0,1000.0,0.0
1776887615.629,100.0,0.0,38.0,0,0.029999999329447746,28.75,1000.0,1000.0,0.0
1776887616.147,100.0,0.0,32.0,0,0.029999999329447746,30.25,1000.0,1000.0,0.0
1776887616.733,100.0,0.0,24.0,0,0.029999999329447746,30.25,1000.0,1000.0,0.0
1776887617.103,100.0,0.0,16.0,0,0.11999999731779099,30.25,1000.0,1000.0,0.0
1776887617.613,100.0,0.0,17.0,0,0.05999999865889549,30.25,1000.0,1000.0,0.0
1776887618.251,100.0,0.0,11.0,0,0.029999999329447746,30.25,1000.0,1000.0,0.0
1776887618.794,99.0,0.0,344.0,0,0.019999999552965164,30.25,1000.0,1000.0,0.0
1776887619.363,99.0,0.0,331.0,0,0.07999999821186066,30.25,1000.0,1000.0,0.0
1776887619.712,100.0,0.0,329.0,0,0.03999999910593033,30.25,1000.0,1000.0,0.0
1776887620.128,100.0,0.0,318.0,0,0.09000000357627869,30.25,1000.0,1000.0,0.0
1776887620.635,100.0,0.0,317.0,0,0.05000000074505806,30.25,1000.0,1000.0,0.0
1776887621.171,100.0,0.0,318.0,0,0.009999999776482582,30.25,1000.0,1000.0,0.0
1776887621.651,100.0,0.0,318.0,0,0.0,30.25,1000.0,1000.0,0.0
1776887622.172,100.0,0.0,315.0,0,0.0,30.25,1000.0,1000.0,0.0
1776887622.667,100.0,0.0,317.0,0,0.0,30.25,1000.0,1000.0,0.0
1776887623.202,100.0,0.0,317.0,0,0.0,30.0,1000.0,1000.0,0.0
1776887623.697,100.0,0.0,318.0,0,0.0,30.0,1000.0,1000.0,0.0
1776887624.156,100.0,0.0,313.0,0,0.0,29.75,1000.0,1000.0,0.0
1776887624.746,100.0,0.0,313.0,0,0.0,29.75,1000.0,1000.0,0.0
1776887625.163,100.0,0.0,311.0,0,0.41999998688697815,29.75,1000.0,1000.0,0.0
1776887625.689,100.0,0.0,330.0,0,0.7400000095367432,29.75,1000.0,1000.0,0.0
1776887626.193,100.0,0.0,323.0,0,0.6200000047683716,29.75,1000.0,1000.0,0.0
1776887626.709,100.0,0.0,323.0,0,0.25,29.75,1000.0,1000.0,0.0
1776887627.199,100.0,0.0,324.0,0,0.019999999552965164,29.75,1000.0,1000.0,0.0
1776887627.756,100.0,0.0,322.0,0,0.6000000238418579,29.75,1000.0,1000.0,0.0
1776887628.213,100.0,0.0,313.0,0,0.8100000023841858,29.75,1000.0,1000.0,0.0
1776887628.672,100.0,0.0,296.0,0,0.8799999952316284,29.75,1000.0,1000.0,0.0
1776887629.164,100.0,0.0,290.0,0,0.3400000035762787,29.75,1000.0,1000.0,0.0
1776887629.674,100.0,0.0,289.0,0,0.07999999821186066,29.75,1000.0,1000.0,0.0
1776887630.169,100.0,0.0,289.0,0,0.0,30.0,1000.0,1000.0,0.0
1776887630.727,100.0,0.0,295.0,0,0.14000000059604645,30.0,1000.0,1000.0,0.0
1776887631.19,100.0,0.0,291.0,0,0.5400000214576721,30.0,1000.0,1000.0,0.0
1776887631.811,100.0,0.0,277.0,0,1.0499999523162842,30.0,1000.0,1000.0,0.0
1776887632.244,100.0,0.0,275.0,0,1.0299999713897705,30.0,1000.0,1000.0,0.0
1776887632.683,100.0,0.0,262.0,0,1.0,30.0,1000.0,1000.0,0.0
1776887633.184,100.0,0.0,264.0,0,0.5600000023841858,30.0,1000.0,1000.0,0.0
1776887633.184,100.0,0.0,264.0,0,0.5600000023841858,30.0,1000.0,1000.0,0.0
1776887634.271,100.0,0.0,270.0,0,0.28999999165534973,30.0,1000.0,1000.0,0.0
1776887634.775,100.0,0.0,295.0,0,0.9200000166893005,30.0,1000.0,1000.0,0.0
