x,y,z,t
-0.017999999225139618,0.05000000074505806,1.1009999513626099,1776887483.99
-0.01899999938905239,0.05000000074505806,1.0989999771118164,1776887484.01
-0.014999999664723873,0.04699999839067459,1.0980000495910645,1776887484.036
-0.017000000923871994,0.052000001072883606,1.100000023841858,1776887484.05
-0.017000000923871994,0.052000001072883606,1.100000023841858,1776887484.076
-0.013000000268220901,0.04800000041723251,1.0980000495910645,1776887484.496
-0.017000000923871994,0.05400000140070915,1.0870000123977661,1776887484.51
-0.017999999225139618,0.04899999871850014,1.1019999980926514,1776887484.531
-0.014000000432133675,0.04800000041723251,1.0989999771118164,1776887484.559
-0.01600000075995922,0.05400000140070915,1.0980000495910645,1776887484.57
-0.017999999225139618,0.05700000002980232,1.1009999513626099,1776887484.99
-0.017999999225139618,0.0430000014603138,1.0870000123977661,1776887485.016
-0.020999999716877937,0.04899999871850014,1.0989999771118164,1776887485.03
-0.019999999552965164,0.057999998331069946,1.1009999513626099,1776887485.057
-0.01899999938905239,0.054999999701976776,1.097000002861023,1776887485.07
-0.01899999938905239,0.050999999046325684,1.0950000286102295,1776887485.49
-0.01600000075995922,0.04800000041723251,1.1019999980926514,1776887485.515
-0.019999999552965164,0.052000001072883606,1.097000002861023,1776887485.53
-0.019999999552965164,0.052000001072883606,1.1019999980926514,1776887485.556
-0.019999999552965164,0.04699999839067459,1.100000023841858,1776887485.57
-0.028999999165534973,0.07900000363588333,1.0989999771118164,1776887485.99
-0.012000000104308128,0.054999999701976776,1.1019999980926514,1776887486.017
0.004000000189989805,-0.028999999165534973,1.1200000047683716,1776887486.03
-0.020999999716877937,0.013000000268220901,1.0889999866485596,1776887486.056
-0.04500000178813934,0.04699999839067459,1.065000057220459,1776887486.07
-0.01600000075995922,0.057999998331069946,1.0989999771118164,1776887486.51
-0.02500000037252903,0.05000000074505806,1.0959999561309814,1776887486.536
-0.01899999938905239,0.04800000041723251,1.0959999561309814,1776887486.55
-0.017999999225139618,0.05700000002980232,1.1030000448226929,1776887486.575
-0.023000000044703484,0.054999999701976776,1.0980000495910645,1776887486.59
-0.023000000044703484,0.054999999701976776,1.100000023841858,1776887487.01
-0.02199999988079071,0.054999999701976776,1.093999981880188,1776887487.03
-0.020999999716877937,0.05000000074505806,1.1019999980926514,1776887487.06
-0.020999999716877937,0.05299999937415123,1.0989999771118164,1776887487.07
-0.023000000044703484,0.052000001072883606,1.0950000286102295,1776887487.096
-0.019999999552965164,0.1979999989271164,1.13100004196167,1776887487.51
-0.003000000026077032,0.22599999606609344,1.1360000371932983,1776887487.535
-0.05700000002980232,0.22100000083446503,1.2120000123977661,1776887487.55
-0.39399999380111694,0.14900000393390656,0.7250000238418579,1776887487.576
-0.0689999982714653,0.33799999952316284,0.9279999732971191,1776887487.59
-1.2790000438690186,-0.6019999980926514,0.5699999928474426,1776887488.016
0.4309999942779541,0.3330000042915344,0.6200000047683716,1776887488.03
0.17100000381469727,0.2939999997615814,0.7360000014305115,1776887488.055
0.3400000035762787,0.2160000056028366,0.753000020980835,1776887488.07
-0.07900000363588333,0.004999999888241291,1.1050000190734863,1776887488.096
0.03400000184774399,0.13300000131130219,1.0889999866485596,1776887488.51
0.026000000536441803,0.10899999737739563,1.1059999465942383,1776887488.536
0.01899999938905239,0.10899999737739563,1.1089999675750732,1776887488.55
0.035999998450279236,0.09700000286102295,1.1050000190734863,1776887488.575
0.0020000000949949026,0.11699999868869781,1.1180000305175781,1776887488.59
0.07599999755620956,0.1459999978542328,1.0210000276565552,1776887489.018
-0.03999999910593033,0.17599999904632568,1.0360000133514404,1776887489.03
0.006000000052154064,0.20900000631809235,1.1430000066757202,1776887489.056
0.03799999877810478,0.23999999463558197,1.0360000133514404,1776887489.072
0.0729999989271164,0.2409999966621399,1.0770000219345093,1776887489.098
0.06700000166893005,0.19900000095367432,1.0850000381469727,1776887489.522
0.061000000685453415,0.2199999988079071,1.0950000286102295,1776887489.532
0.04699999839067459,0.24400000274181366,1.055999994277954,1776887489.558
0.06700000166893005,0.2770000100135803,1.0740000009536743,1776887489.57
0.06800000369548798,0.30300000309944153,1.0579999685287476,1776887489.596
0.3059999942779541,0.28299999237060547,0.9049999713897705,1776887490.01
0.45899999141693115,0.3059999942779541,1.034000039100647,1776887490.035
-0.6269999742507935,-0.3540000021457672,1.3949999809265137,1776887490.05
-0.43799999356269836,-0.28700000047683716,1.1160000562667847,1776887490.079
0.5860000252723694,0.35199999809265137,0.925000011920929,1776887490.09
-0.04699999839067459,0.39899998903274536,0.8220000267028809,1776887490.53
0.23100000619888306,0.4359999895095825,0.9279999732971191,1776887490.559
0.29600000381469727,0.7590000033378601,1.2680000066757202,1776887490.57
0.10100000351667404,0.5389999747276306,0.7760000228881836,1776887490.596
0.11999999731779099,0.5680000185966492,0.699999988079071,1776887490.61
0.014000000432133675,-0.04899999871850014,0.9440000057220459,1776887491.03
0.035999998450279236,-0.03200000151991844,1.1109999418258667,1776887491.056
-0.09600000083446503,0.0860000029206276,0.75,1776887491.07
0.07500000298023224,0.09399999678134918,1.0429999828338623,1776887491.096
-0.009999999776482582,0.11999999731779099,1.0379999876022339,1776887491.11
-0.07000000029802322,0.6010000109672546,0.8849999904632568,1776887491.53
0.007000000216066837,0.5149999856948853,1.1480000019073486,1776887491.558
-0.12800000607967377,0.18799999356269836,1.3300000429153442,1776887491.57
-0.0820000022649765,0.4449999928474426,0.8830000162124634,1776887491.596
0.07400000095367432,0.5350000262260437,1.0889999866485596,1776887491.61
0.03400000184774399,0.5509999990463257,1.284000039100647,1776887492.03
0.07900000363588333,0.6759999990463257,1.2690000534057617,1776887492.056
0.17900000512599945,0.5609999895095825,0.8569999933242798,1776887492.07
0.09399999678134918,0.6819999814033508,0.7929999828338623,1776887492.097
0.10000000149011612,0.7459999918937683,1.0230000019073486,1776887492.11
-0.31299999356269836,0.3149999976158142,1.034999966621399,1776887492.538
-0.36000001430511475,0.164000004529953,1.1759999990463257,1776887492.55
-0.12700000405311584,0.4399999976158142,1.062000036239624,1776887492.579
0.40400001406669617,0.210999995470047,1.2059999704360962,1776887492.59
0.21799999475479126,0.2770000100135803,0.3619999885559082,1776887492.617
