x,y,z,t
0.024000000208616257,0.13899999856948853,1.0479999780654907,1776885834.276
0.024000000208616257,0.13899999856948853,1.0479999780654907,1776885834.29
0.024000000208616257,0.13899999856948853,1.0479999780654907,1776885834.316
0.024000000208616257,0.13899999856948853,1.0479999780654907,1776885834.33
0.07699999958276749,0.11500000208616257,0.9419999718666077,1776885834.356
0.013000000268220901,0.28600001335144043,1.121000051498413,1776885835.276
0.013000000268220901,0.28600001335144043,1.121000051498413,1776885835.29
0.013000000268220901,0.28600001335144043,1.121000051498413,1776885835.317
-0.0949999988079071,0.1289999932050705,0.9950000047683716,1776885835.33
0.11299999803304672,0.0430000014603138,1.1410000324249268,1776885835.356
