timestamp,battery,signal_level,orientation,lamp,speed,gps_signal,latitude,longitude,vibration
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885820.513,100.0,0.0,305.0,0,0.0,28.75,1000.0,1000.0,0.0
1776885838.485,100.0,0.0,266.0,0,1.100000023841858,27.329999923706055,1000.0,1000.0,0.0
1776885838.485,100.0,0.0,266.0,0,1.100000023841858,27.329999923706055,1000.0,1000.0,0.0
1776885838.485,100.0,0.0,266.0,0,1.100000023841858,27.329999923706055,1000.0,1000.0,0.0
1776885838.485,100.0,0.0,266.0,0,1.100000023841858,27.329999923706055,1000.0,1000.0,0.0
1776885838.485,100.0,0.0,266.0,0,1.100000023841858,27.329999923706055,1000.0,1000.0,0.0
1776885838.485,100.0,0.0,266.0,0,1.100000023841858,27.329999923706055,1000.0,1000.0,0.0
1776885841.595,100.0,0.0,320.0,0,1.159999966621399,27.329999923706055,1000.0,1000.0,0.0
1776885841.595,100.0,0.0,320.0,0,1.159999966621399,27.329999923706055,1000.0,1000.0,0.0
1776885841.595,100.0,0.0,320.0,0,1.159999966621399,27.329999923706055,1000.0,1000.0,0.0
1776885841.595,100.0,0.0,320.0,0,1.159999966621399,27.329999923706055,1000.0,1000.0,0.0
1776885843.469,100.0,0.0,263.0,0,0.0,27.670000076293945,1000.0,1000.0,0.0
1776885843.469,100.0,0.0,263.0,0,0.0,27.670000076293945,1000.0,1000.0,0.0
