timestamp,linear,angular
1773948852.4101768,0.49999916553497314,2.022760554609704e-06
1773948852.5749164,0.4999995827674866,1.011380277304852e-06
1773948852.639074,0.4999997913837433,5.05690138652426e-07
1773948852.8255868,0.49999988079071045,2.52845069326213e-07
1773948852.9661841,0.4999999403953552,1.264225346631065e-07
1773948853.1700206,0.4999999701976776,6.321126733155324e-08
1773948853.2293909,0.5,3.160563366577662e-08
1773948853.3467658,0.5,1.580281683288831e-08
1773948853.5744536,0.5,7.901408416444156e-09
1773948853.7288253,0.5,3.950704208222078e-09
1773948853.9011202,0.4267767071723938,-0.1767766922712326
1773948854.0097408,0.3901650309562683,-0.2651650309562683
1773948854.1368587,0.44508251547813416,-0.13258251547813416
1773948854.2572777,0.47254127264022827,-0.06629125773906708
1773948854.3824866,0.48627063632011414,-0.03314562886953354
1773948854.466705,0.4931353032588959,-0.01657281443476677
1773948854.5832942,0.49656766653060913,-0.008286407217383385
1773948854.656667,0.49828383326530457,-0.004143203608691692
1773948854.7894826,0.4991419017314911,-0.002071601804345846
1773948854.975404,0.49957096576690674,-0.001035800902172923
1773948855.0336761,0.49978548288345337,-0.0005179004510864615
1773948855.1763244,0.4998927414417267,-0.00025895022554323077
1773948855.2829237,0.42672306299209595,0.17664721608161926
1773948855.4137278,0.3901382386684418,0.26510030031204224
1773948855.4710164,0.4450691044330597,0.13255015015602112
1773948855.611072,0.47253456711769104,0.06627507507801056
1773948855.7961655,0.4862672686576843,0.03313753753900528
1773948855.8650537,0.49313363432884216,0.01656876876950264
1773948855.9546697,0.4965668320655823,0.00828438438475132
1773948856.1050699,0.49828341603279114,0.00414219219237566
1773948856.219993,0.4991416931152344,0.00207109609618783
1773948856.3108892,0.4995708465576172,0.001035548048093915
1773948856.4137967,0.4997854232788086,0.0005177740240469575
1773948856.5561817,0.4998927116394043,0.00025888701202347875
1773948856.6156487,0.49994635581970215,0.00012944350601173937
1773948856.7852435,0.4999731779098511,6.472175300586969e-05
1773948856.8923163,0.49998658895492554,3.236087650293484e-05
1773948856.994443,0.49999329447746277,1.618043825146742e-05
1773948857.232595,0.4999966621398926,8.09021912573371e-06
1773948857.472769,0.4999983310699463,4.045109562866855e-06
1773948857.7123208,0.42677584290504456,0.17677871882915497
1773948857.7742789,0.46338793635368347,0.08838935941457748
1773948857.9689176,0.48169395327568054,0.04419467970728874
1773948858.0627482,0.49084699153900146,0.02209733985364437
1773948858.2017503,0.42220017313957214,0.18782536685466766
1773948858.272936,0.3878767788410187,0.27068936824798584
1773948858.4563963,0.37071508169174194,0.3121213912963867
1773948858.6495519,0.36213424801826477,0.33283737301826477
1773948858.707484,0.4310671091079712,0.16641868650913239
1773948858.8679132,0.4655335545539856,0.08320934325456619
1773948858.9584322,0.4827667772769928,0.041604671627283096
1773948859.086219,0.4913834035396576,0.020802335813641548
1773948859.1573846,0.4956916868686676,0.010401167906820774
1773948859.301823,0.4246225357055664,0.1819772720336914
1773948859.3634658,0.389087975025177,0.2677653431892395
1773948859.5056312,0.4445439875125885,0.13388267159461975
1773948859.5654638,0.47227197885513306,0.06694133579730988
1773948859.7456748,0.48613598942756653,0.03347066789865494
1773948859.8204024,0.49306800961494446,0.01673533394932747
1773948860.0045805,0.49653398990631104,0.008367666974663734
1773948860.1248112,0.4982669949531555,0.004183833487331867
1773948860.267819,0.49913349747657776,0.0020919167436659336
1773948860.3861992,0.4995667636394501,0.0010459583718329668
1773948860.5279057,0.49978336691856384,0.0005229791859164834
1773948860.7649236,0.4266683757305145,-0.17651520669460297
1773948860.9644883,0.46333420276641846,-0.08825760334730148
1773948861.0599244,0.48166710138320923,-0.04412880167365074
1773948861.1953232,0.4908335506916046,-0.02206440083682537
1773948861.2573838,0.4954167604446411,-0.011032200418412685
1773948861.4005816,0.49770838022232056,-0.005516100209206343
1773948861.4941611,0.4256308972835541,-0.17953474819660187
1773948861.649354,0.38959214091300964,-0.26654407382011414
1773948861.8463175,0.3715727627277374,-0.3100487291812897
1773948861.9582744,0.4357863962650299,-0.15502436459064484
1773948862.0804515,0.46789318323135376,-0.07751218229532242
1773948862.3192341,0.4839465916156769,-0.03875609114766121
1773948862.42067,0.49197331070899963,-0.019378045573830605
1773948862.5663376,0.4959866404533386,-0.009689022786915302
1773948862.7893631,0.4979933202266693,-0.004844511393457651
1773948862.9892025,0.49899667501449585,-0.0024222556967288256
1773948863.0521283,0.4994983375072479,-0.0012111278483644128
1773948863.188364,0.49974915385246277,-0.0006055639241822064
1773948863.466631,0.426651269197464,0.17647391557693481
1773948863.5704968,0.4633256494998932,0.08823695778846741
1773948863.7675512,0.4816628098487854,0.044118478894233704
1773948863.8789163,0.4908314049243927,0.022059239447116852
1773948863.9916542,0.49541571736335754,0.011029619723558426
1773948864.0528502,0.4977078437805176,0.005514809861779213
1773948864.1834745,0.4988539218902588,0.0027574049308896065
1773948864.3672736,0.4994269609451294,0.0013787024654448032
1773948864.4461255,0.4997134804725647,0.0006893512327224016
1773948864.6084447,0.49985674023628235,0.0003446756163612008
1773948864.856063,0.49992838501930237,0.0001723378081806004
1773948865.0531394,0.49996417760849,8.61689040903002e-05
1773948865.2307456,0.499982088804245,4.30844520451501e-05
1773948865.3602407,0.4999910593032837,2.154222602257505e-05
1773948865.4660652,0.49999552965164185,1.0771113011287525e-05
1773948865.7097201,0.4999977648258209,5.385556505643763e-06
1773948865.9455583,0.49999886751174927,2.6927782528218813e-06
1773948866.0929081,0.49999943375587463,1.3463891264109407e-06
1773948866.1604376,0.4999997317790985,6.731945632054703e-07
1773948866.2194543,0.49999985098838806,3.3659728160273517e-07
1773948866.361013,0.4999999403953552,1.6829864080136758e-07
1773948866.47083,0.4999999701976776,8.414932040068379e-08
1773948866.6508913,0.4999999701976776,4.2074660200341896e-08
1773948866.7461655,0.5,2.1037330100170948e-08
1773948866.905182,0.5,1.0518665050085474e-08
1773948866.9671135,0.5,5.259332525042737e-09
1773948867.0927608,0.5,2.6296662625213685e-09
1773948867.308781,0.5,1.3148331312606842e-09
1773948867.529703,0.5,6.574165656303421e-10
1773948867.7680514,0.5,3.2870828281517106e-10
1773948868.001634,0.5,1.6435414140758553e-10
1773948868.1431017,0.5,8.217707070379277e-11
1773948868.2806885,0.5,4.108853535189638e-11
1773948868.3867023,0.5,2.054426767594819e-11
1773948868.5364454,0.5,1.0272133837974096e-11
1773948868.63975,0.5,5.136066918987048e-12
1773948868.791045,0.5,2.568033459493524e-12
1773948868.9920108,0.5,1.284016729746762e-12
1773948869.0804012,0.5,6.42008364873381e-13
1773948869.2050579,0.5,3.210041824366905e-13
1773948869.2987869,0.5,1.6050209121834524e-13
1773948869.4319363,0.5,8.025104560917262e-14
1773948869.5367758,0.5,4.012552280458631e-14
1773948869.6880114,0.5,2.0062761402293156e-14
1773948869.7735114,0.5,1.0031380701146578e-14
1773948869.9233315,0.5,5.015690350573289e-15
1773948870.0373366,0.4267767071723938,-0.1767766922712326
1773948870.195258,0.3901650309562683,-0.2651650309562683
1773948870.2896461,0.37185922265052795,-0.30935922265052795
1773948870.4295406,0.3627063035964966,-0.3314563035964966
1773948870.5381892,0.3581298589706421,-0.3425048589706421
1773948870.715218,0.35584160685539246,-0.34802910685539246
1773948870.7738903,0.35469749569892883,-0.35079124569892883
1773948870.9135678,0.4273487627506256,-0.17539562284946442
1773948871.065017,0.4636743664741516,-0.08769781142473221
1773948871.1271234,0.4818371832370758,-0.043848905712366104
1773948871.2778637,0.4909186065196991,-0.021924452856183052
1773948871.3366468,0.49545928835868835,-0.010962226428091526
1773948871.4989715,0.49772965908050537,-0.005481113214045763
1773948871.615048,0.4988648295402527,-0.0027405566070228815
1773948871.7663193,0.24943241477012634,-0.0013702783035114408
1773948871.9850032,0.12471620738506317,0.24931485950946808
1773948872.0832973,0.062358103692531586,0.37465742230415344
1773948872.2414684,0.031179051846265793,0.4373287260532379
1773948872.4564214,0.015589525923132896,0.46866434812545776
1773948872.544354,0.007794762961566448,0.4843321740627289
1773948872.675024,0.003897381480783224,0.49216610193252563
1773948872.8864832,0.001948690740391612,0.4960830509662628
1773948872.9879081,0.000974345370195806,0.4980415105819702
1773948873.1254892,0.000487172685097903,0.4990207552909851
1773948873.2771041,0.0002435863425489515,0.49951037764549255
1773948873.336005,0.00012179317127447575,0.49975520372390747
1773948873.4484406,6.089658563723788e-05,0.49987760186195374
1773948873.5391097,3.044829281861894e-05,0.4999387860298157
1773948873.6586096,0.2500152289867401,0.24996939301490784
1773948873.8567216,0.37500759959220886,0.12498469650745392
1773948873.9145515,0.4375038146972656,0.06249234825372696
1773948874.079245,0.4687519073486328,0.03124617412686348
1773948874.1789258,0.4843759536743164,0.01562308706343174
1773948874.3056433,0.4921879768371582,0.00781154353171587
1773948874.3635266,0.4960939884185791,0.003905771765857935
1773948874.49948,0.49804699420928955,0.0019528858829289675
1773948874.7203245,0.4990234971046448,0.0009764429414644837
1773948874.9071238,0.4995117485523224,0.00048822147073224187
1773948874.996961,0.499755859375,0.00024411073536612093
1773948875.1581235,0.4998779296875,0.00012205536768306047
1773948875.2270756,0.49993896484375,6.1027683841530234e-05
1773948875.3765252,0.499969482421875,3.0513841920765117e-05
1773948875.5027294,0.4999847412109375,1.5256920960382558e-05
1773948875.6086504,0.49999237060546875,7.628460480191279e-06
1773948875.72096,0.4999961853027344,3.8142302400956396e-06
1773948875.8371098,0.4999980926513672,1.9071151200478198e-06
1773948877.8911204,0.2499990463256836,9.535575600239099e-07
1773948877.9556866,0.1249995231628418,4.7677878001195495e-07
1773948878.027635,0.0624997615814209,2.3838939000597748e-07
1773948878.0927844,0.03124988079071045,1.1919469500298874e-07
1773948878.152425,0.015624940395355225,5.959734750149437e-08
1773948879.1910558,2.980220870085759e-08,1.1367291927622675e-13
1773948880.2272425,1.1368640404074704e-13,4.3362777433863353e-19
1773948881.2474573,1.0841980365824417e-19,4.1353967126715996e-25
1773948882.2868824,4.135887285547034e-25,1.5775286532102965e-30
1773948883.3306925,1.5777157919109474e-30,6.017794239846407e-36
1773948884.375783,3.0092540586680363e-36,1.1478035721284577e-41
1773948885.3830762,5.739718509874451e-42,0.0
1773948886.3914292,0.0,0.0
1773948887.429937,0.0,0.0
1773948888.4475455,0.0,0.0
1773948889.4526582,0.0,0.0
1773948890.4983394,0.0,0.0
1773948891.539936,0.0,0.0
1773948891.9658058,0.25,0.0
1773948892.110971,0.375,0.0
1773948892.237836,0.4375,0.0
1773948892.357136,0.46875,0.0
1773948892.5912008,0.484375,0.0
1773948892.83179,0.4921875,0.0
1773948893.0711534,0.24609375,0.0
1773948893.2794638,0.123046875,0.0
1773948893.4574623,0.0615234375,0.0
1773948893.533291,0.03076171875,0.0
1773948893.735325,0.015380859375,0.0
1773948894.5359287,4.6938657760620117e-07,0.25
1773948894.6601632,2.3469328880310059e-07,0.375
1773948894.8801866,1.1734664440155029e-07,0.4375
1773948895.0009665,5.8673322200775146e-08,0.46875
1773948895.158623,2.9336661100387573e-08,0.484375
1773948895.2173285,1.4668330550193787e-08,0.4921875
1773948895.4191754,7.334165275096893e-09,0.49609375
1773948895.49729,3.6670826375484467e-09,0.498046875
1773948895.6309636,1.8335413187742233e-09,0.4990234375
1773948895.8195443,9.167706593871117e-10,0.49951171875
1773948895.9019825,4.5838532969355583e-10,0.499755859375
1773948896.0613747,2.2919266484677792e-10,0.4998779296875
1773948896.1465013,1.1459633242338896e-10,0.49993896484375
1773948896.310725,0.1767766922712326,0.4267461895942688
1773948896.4026344,0.2651650309562683,0.3901497721672058
1773948896.5744483,0.30935922265052795,0.3718515932559967
1773948896.7583125,0.15467961132526398,0.18592579662799835
1773948896.8706915,0.3273397982120514,0.09296289831399918
1773948896.995722,0.4136699140071869,0.04648144915699959
1773948897.0804863,0.45683494210243225,0.023240724578499794
1773948897.2187893,0.4784174859523773,0.011620362289249897
1773948897.3351295,0.48920872807502747,0.0058101811446249485
1773948897.4786565,0.4946043789386749,0.0029050905723124743
1773948897.5675511,0.49730217456817627,0.0014525452861562371
1773948897.6927485,0.49865108728408813,0.0007262726430781186
1773948897.776202,0.49932554364204407,0.0003631363215390593
1773948897.9722173,0.4996627867221832,0.00018156816076952964
1773948898.0698774,0.4998313784599304,9.078408038476482e-05
1773948898.265558,0.4999156892299652,4.539204019238241e-05
1773948898.505361,0.4999578595161438,2.2696020096191205e-05
1773948898.5656967,0.4999789297580719,1.1348010048095603e-05
1773948898.6822631,0.49998944997787476,5.674005024047801e-06
1773948898.8620725,0.4999947249889374,2.8370025120239006e-06
1773948898.9557202,0.4999973773956299,1.4185012560119503e-06
1773948899.0897753,0.49999868869781494,7.092506280059752e-07
1773948899.3132036,0.49999934434890747,3.546253140029876e-07
1773948899.4368834,0.49999967217445374,1.773126570014938e-07
1773948899.582728,0.4999998211860657,8.86563285007469e-08
1773948899.7122831,0.49999991059303284,4.432816425037345e-08
1773948899.8472378,0.4999999701976776,2.2164082125186724e-08
1773948899.9057965,0.4999999701976776,1.1082041062593362e-08
1773948900.0464609,0.5,5.541020531296681e-09
1773948900.1132505,0.4267766773700714,0.1767766922712326
1773948900.2564917,0.3901650309562683,0.2651650309562683
1773948900.3144102,0.37185922265052795,0.30935922265052795
1773948900.498155,0.3627063035964966,0.3314563035964966
1773948900.7161846,0.3581298589706421,0.3425048589706421
1773948900.7757194,0.35584160685539246,0.34802910685539246
1773948900.9633546,0.35469749569892883,0.35079124569892883
1773948901.0301557,0.4273487627506256,0.17539562284946442
1773948901.2047422,0.4636743664741516,0.08769781142473221
1773948901.301276,0.4818371832370758,0.043848905712366104
1773948901.4026084,0.4176952838897705,0.1987011432647705
1773948901.4967632,0.38562434911727905,0.27612727880477905
1773948901.610861,0.36958885192871094,0.31484031677246094
1773948901.8267488,0.43479442596435547,0.15742015838623047
1773948902.0086696,0.46739721298217773,0.07871007919311523
1773948902.1093588,0.41047531366348267,-0.137421652674675
1773948902.245096,0.38201433420181274,-0.2454875260591507
1773948902.3660553,0.36778387427330017,-0.29952046275138855
1773948902.4774058,0.3606686294078827,-0.3265369236469269
1773948902.6442642,0.35711100697517395,-0.34004515409469604
1773948902.7089858,0.3553321957588196,-0.3467992842197418
1773948902.8398592,0.3544428050518036,-0.3501763343811035
1773948902.916767,0.3539980947971344,-0.35186487436294556
1773948903.039646,0.3537757396697998,-0.3527091145515442
1773948903.1439214,0.3536645770072937,-0.3531312644481659
1773948903.2850893,0.35360896587371826,-0.35334232449531555
1773948903.4147823,0.35358119010925293,-0.3534478545188904
1773948903.489243,0.35356730222702026,-0.353500634431839
1773948903.5867012,0.35356032848358154,-0.3535270094871521
1773948903.6802442,0.35355687141418457,-0.35354021191596985
1773948903.8107953,0.3535551130771637,-0.35354679822921753
1773948904.0199535,0.35355424880981445,-0.35355010628700256
1773948904.1258066,0.353553831577301,-0.3535517454147339
1773948904.25272,0.3535535931587219,-0.35355257987976074
1773948904.3425233,0.42677679657936096,-0.17677628993988037
1773948904.426958,0.4633884131908417,-0.08838814496994019
1773948904.5425272,0.48169419169425964,-0.04419407248497009
1773948904.6156974,0.490847110748291,-0.022097036242485046
1773948904.8026254,0.4954235553741455,-0.011048518121242523
1773948904.9625306,0.49771177768707275,-0.005524259060621262
1773948905.1051216,0.4988558888435364,-0.002762129530310631
1773948905.1826174,0.426204651594162,0.1753956377506256
1773948905.240868,0.3898790180683136,0.2644745111465454
1773948905.3647604,0.3717162013053894,0.3090139627456665
1773948905.5110488,0.4358581006526947,0.15450698137283325
1773948905.6026554,0.46792906522750854,0.07725349068641663
1773948905.75993,0.4839645326137543,0.03862674534320831
1773948905.8782194,0.49198225140571594,0.019313372671604156
1773948906.0369887,0.49599114060401917,0.009656686335802078
1773948906.1398976,0.4979955554008484,0.004828343167901039
1773948906.2610807,0.425774484872818,0.17919087409973145
1773948906.3521817,0.3896639347076416,0.26637211441993713
1773948906.4403198,0.3716086745262146,0.30996274948120117
1773948906.5676925,0.3625810146331787,0.3317580819129944
1773948906.659388,0.43129050731658936,0.1658790409564972
1773948906.8422103,0.4656452536582947,0.0829395204782486
1773948906.9601054,0.48282262682914734,0.0414697602391243
1773948907.1040437,0.49141132831573486,0.02073488011956215
1773948907.1653752,0.49570566415786743,0.010367440059781075
1773948907.2726564,0.4246295094490051,0.18196041882038116
1773948907.33988,0.38909146189689636,0.2677569091320038
1773948907.4159186,0.3713224232196808,0.3106551468372345
1773948907.4760358,0.362437903881073,0.33210426568984985
1773948907.6569197,0.4312189519405365,0.16605213284492493
1773948907.8185387,0.21560947597026825,0.08302606642246246
1773948907.987494,0.10780473798513412,0.04151303321123123
1773948908.148463,0.05390236899256706,0.020756516605615616
1773948908.3361835,0.02695118449628353,0.010378258302807808
1773948908.5113544,0.013475592248141766,0.005189129151403904
1773948909.4806287,-0.2499999701976776,9.897478392417725e-09
1773948909.598141,-0.375,4.948739196208862e-09
1773948909.696502,-0.4375,2.474369598104431e-09
1773948909.8140101,-0.46875,1.2371847990522156e-09
1773948909.9947577,-0.484375,6.185923995261078e-10
1773948910.1539803,-0.4921875,3.092961997630539e-10
1773948910.2500725,-0.49609375,1.5464809988152695e-10
1773948910.3611586,-0.498046875,7.732404994076347e-11
1773948910.5674548,-0.4990234375,3.8662024970381736e-11
1773948910.694145,-0.49951171875,1.9331012485190868e-11
1773948910.773757,-0.499755859375,9.665506242595434e-12
1773948911.0300415,-0.2498779296875,4.832753121297717e-12
1773948911.140168,-0.12493896484375,2.4163765606488585e-12
1773948911.3031435,-0.062469482421875,1.2081882803244293e-12
1773948911.4088223,-0.0312347412109375,6.040941401622146e-13
1773948913.4650989,-0.01561737060546875,3.020470700811073e-13
1773948914.4808192,-1.4893885236233473e-08,2.880545330821107e-19
1773948915.4829333,-5.6815663285192386e-14,1.0988408396992138e-24
1773948916.5066218,-5.4183638844673525e-20,1.0479362866394175e-30
1773948917.5361273,-5.167354473559716e-26,9.993899217981505e-37
1773948918.577584,-4.92797324520084e-32,9.528829557408756e-43
1773948919.5894141,-9.3993630317704e-38,0.0
1773948920.5946608,-3.587324068671532e-43,0.0
1773948921.612909,-0.0,0.0
1773948922.6380448,-0.0,0.0
1773948922.7361844,-0.0,0.25
1773948922.837354,-0.0,0.375
1773948922.9837608,-0.0,0.4375
1773948923.071795,-0.0,0.46875
1773948923.1678703,-0.0,0.484375
1773948923.2686205,-0.0,0.4921875
1773948923.3968081,-0.0,0.49609375
1773948923.456398,-0.0,0.498046875
1773948923.5403523,-0.0,0.4990234375
1773948923.66355,-0.0,0.49951171875
1773948923.779687,-0.0,0.499755859375
1773948923.8676212,-0.0,0.4998779296875
1773948923.9383128,-0.0,0.49993896484375
1773948924.0675616,-0.0,0.499969482421875
1773948924.1747785,-0.0,0.4999847412109375
1773948924.2824607,-0.0,0.49999237060546875
1773948924.391042,-0.0,0.4999961853027344
1773948924.502466,-0.0,0.4999980926513672
1773948924.6366112,-0.0,0.4999990463256836
